"","prop","iso_alpha_3_code","year"
"1284",0.180914492081908,"DJI",2020
"1285",0.170434963199612,"DJI",2021
"1286",0.169310909375212,"DJI",2022
"1287",0.166816565547896,"DJI",2023
"1288",0.0028549044807502,"DOM",1985
"1289",0.00546546883774985,"DOM",1986
"1290",0.00984202448498732,"DOM",1987
"1291",0.0169822580958165,"DOM",1988
"1292",0.0281281371896662,"DOM",1989
"1293",0.044248001383832,"DOM",1990
"1294",0.0654035759560726,"DOM",1991
"1295",0.0906306376160065,"DOM",1992
"1296",0.118813189255676,"DOM",1993
"1297",0.148535882344506,"DOM",1994
"1298",0.177991663522081,"DOM",1995
"1299",0.205953823958618,"DOM",1996
"1300",0.231067920647463,"DOM",1997
"1301",0.248759890332256,"DOM",1998
"1302",0.26795857257492,"DOM",1999
"1303",0.27969887449114,"DOM",2000
"1304",0.286259023046242,"DOM",2001
"1305",0.290665947132197,"DOM",2002
"1306",0.29596596095814,"DOM",2003
"1307",0.297681764897469,"DOM",2004
"1308",0.293968389043903,"DOM",2005
"1309",0.281804534119142,"DOM",2006
"1310",0.262457335009627,"DOM",2007
"1311",0.243860666414402,"DOM",2008
"1312",0.229521253643638,"DOM",2009
"1313",0.217061611127919,"DOM",2010
"1314",0.206529094805535,"DOM",2011
"1315",0.200852777505034,"DOM",2012
"1316",0.193664975943868,"DOM",2013
"1317",0.182187466568297,"DOM",2014
"1318",0.162281020522064,"DOM",2015
"1319",0.15552037195097,"DOM",2016
"1320",0.156451928715785,"DOM",2017
"1321",0.151465509612437,"DOM",2018
"1322",0.143707988571078,"DOM",2019
"1323",0.13428003719544,"DOM",2020
"1324",0.109377423624256,"DOM",2021
"1325",0.0913626964330167,"DOM",2022
"1326",0.0764856761351858,"DOM",2023
"1327",0.000125389684000254,"DZA",1985
"1328",0.000189604247881276,"DZA",1986
"1329",0.000251077201359946,"DZA",1987
"1330",0.000335282800041523,"DZA",1988
"1331",0.000423026856906001,"DZA",1989
"1332",0.000533355404442859,"DZA",1990
"1333",0.000662403600174479,"DZA",1991
"1334",0.000795249477471424,"DZA",1992
"1335",0.000907043808567488,"DZA",1993
"1336",0.00102268097647837,"DZA",1994
"1337",0.00119246278825632,"DZA",1995
"1338",0.00144802553582001,"DZA",1996
"1339",0.00169164796425768,"DZA",1997
"1340",0.00183355508214082,"DZA",1998
"1341",0.00192711003561382,"DZA",1999
"1342",0.00210686896221717,"DZA",2000
"1343",0.00232951108727002,"DZA",2001
"1344",0.00276725229075944,"DZA",2002
"1345",0.00315418431546339,"DZA",2003
"1346",0.00413322488184035,"DZA",2004
"1347",0.00476679529982432,"DZA",2005
"1348",0.00535853532618338,"DZA",2006
"1349",0.0061946951118302,"DZA",2007
"1350",0.00729262478663612,"DZA",2008
"1351",0.00751686949157273,"DZA",2009
"1352",0.00617388893841498,"DZA",2010
"1353",0.00632875623749736,"DZA",2011
"1354",0.00718408863790354,"DZA",2012
"1355",0.00735367213461298,"DZA",2013
"1356",0.00693087061625257,"DZA",2014
"1357",0.00643079124928053,"DZA",2015
"1358",0.00609599355748143,"DZA",2016
"1359",0.00574201618807607,"DZA",2017
"1360",0.0058160846543907,"DZA",2018
"1361",0.00606248956545537,"DZA",2019
"1362",0.00499267098203569,"DZA",2020
"1363",0.0065171958774344,"DZA",2021
"1364",0.00530341532280899,"DZA",2022
"1365",0.00578110857079007,"DZA",2023
"1366",0.000389435487675831,"ECU",1985
"1367",0.000961559490262813,"ECU",1986
"1368",0.00165629258865738,"ECU",1987
"1369",0.00258433211732124,"ECU",1988
"1370",0.00376924426385405,"ECU",1989
"1371",0.00524985516295108,"ECU",1990
"1372",0.00689176624300018,"ECU",1991
"1373",0.00932368143884256,"ECU",1992
"1374",0.012079026687675,"ECU",1993
"1375",0.016028493303889,"ECU",1994
"1376",0.0182727599421288,"ECU",1995
"1377",0.0209834097481741,"ECU",1996
"1378",0.0265933480260362,"ECU",1997
"1379",0.0326718277150114,"ECU",1998
"1380",0.0392437986242481,"ECU",1999
"1381",0.0459890475947894,"ECU",2000
"1382",0.0531092895448746,"ECU",2001
"1383",0.0598959135986,"ECU",2002
"1384",0.0666817443171504,"ECU",2003
"1385",0.0694341248179195,"ECU",2004
"1386",0.0690154910739534,"ECU",2005
"1387",0.0698649816140687,"ECU",2006
"1388",0.0676588862391783,"ECU",2007
"1389",0.061540042862021,"ECU",2008
"1390",0.055727355309945,"ECU",2009
"1391",0.0530866059948659,"ECU",2010
"1392",0.053001084493694,"ECU",2011
"1393",0.0518739947807732,"ECU",2012
"1394",0.0442836895197332,"ECU",2013
"1395",0.0347431215949926,"ECU",2014
"1396",0.0304029875522602,"ECU",2015
"1397",0.0307298811699325,"ECU",2016
"1398",0.0334408548763141,"ECU",2017
"1399",0.026620243988881,"ECU",2018
"1400",0.0215436161856638,"ECU",2019
"1401",0.0146799673213998,"ECU",2020
"1402",0.0144985962240925,"ECU",2021
"1403",0.0192228270822037,"ECU",2022
"1404",0.0200663007046766,"ECU",2023
"1405",8.34134957317657e-06,"EGY",1985
"1406",1.23214019448854e-05,"EGY",1986
"1407",1.81630582631631e-05,"EGY",1987
"1408",2.65565838108282e-05,"EGY",1988
"1409",3.64471629392758e-05,"EGY",1989
"1410",5.02284117640462e-05,"EGY",1990
"1411",6.74488312709669e-05,"EGY",1991
"1412",8.66831443470879e-05,"EGY",1992
"1413",0.00011145229840239,"EGY",1993
"1414",0.000143549090695781,"EGY",1994
"1415",0.000183788984505481,"EGY",1995
"1416",0.000230209845930304,"EGY",1996
"1417",0.000288314152201981,"EGY",1997
"1418",0.000348326099288444,"EGY",1998
"1419",0.000426401947971625,"EGY",1999
"1420",0.000530449395706301,"EGY",2000
"1421",0.000648249583749523,"EGY",2001
"1422",0.000786825208875982,"EGY",2002
"1423",0.000919928026866342,"EGY",2003
"1424",0.00110958533657742,"EGY",2004
"1425",0.0013429902795265,"EGY",2005
"1426",0.00155767971674928,"EGY",2006
"1427",0.00181367443500754,"EGY",2007
"1428",0.00216873484290265,"EGY",2008
"1429",0.0025430737525383,"EGY",2009
"1430",0.00265912826761953,"EGY",2010
"1431",0.00285120765532489,"EGY",2011
"1432",0.00343385674539334,"EGY",2012
"1433",0.00399075102223155,"EGY",2013
"1434",0.00462334906405582,"EGY",2014
"1435",0.00512506223707791,"EGY",2015
"1436",0.00591760546551727,"EGY",2016
"1437",0.00637091014578178,"EGY",2017
"1438",0.00643391509219917,"EGY",2018
"1439",0.00693561856817084,"EGY",2019
"1440",0.00868957099180214,"EGY",2020
"1441",0.00884825916781851,"EGY",2021
"1442",0.00935826789803564,"EGY",2022
"1443",0.0102326941101881,"EGY",2023
"1444",0.00704626021013506,"ERI",1985
"1445",0.0105363769202283,"ERI",1986
"1446",0.0154135152664329,"ERI",1987
"1447",0.022022325323031,"ERI",1988
"1448",0.0298537225465776,"ERI",1989
"1449",0.0416096535836293,"ERI",1990
"1450",0.055618813561967,"ERI",1991
"1451",0.0735494340098708,"ERI",1992
"1452",0.0916138663565664,"ERI",1993
"1453",0.112765138106741,"ERI",1994
"1454",0.13299447614684,"ERI",1995
"1455",0.157493056269303,"ERI",1996
"1456",0.17604535277774,"ERI",1997
"1457",0.176520307023096,"ERI",1998
"1458",0.16471677296299,"ERI",1999
"1459",0.211434599576358,"ERI",2000
"1460",0.229945881365301,"ERI",2001
"1461",0.23692149980153,"ERI",2002
"1462",0.244523569731786,"ERI",2003
"1463",0.246545915830382,"ERI",2004
"1464",0.247366305719134,"ERI",2005
"1465",0.236712950488138,"ERI",2006
"1466",0.211428688785517,"ERI",2007
"1467",0.18477610024219,"ERI",2008
"1468",0.174645645662069,"ERI",2009
"1469",0.160832996790255,"ERI",2010
"1470",0.149377820180515,"ERI",2011
"1471",0.136547394653381,"ERI",2012
"1472",0.125890807320376,"ERI",2013
"1473",0.117415319278405,"ERI",2014
"1474",0.104685109803882,"ERI",2015
"1475",0.0987471193807089,"ERI",2016
"1476",0.0913342210959891,"ERI",2017
"1477",0.08228100956831,"ERI",2018
"1478",0.0781040877471514,"ERI",2019
"1479",0.0754112486177187,"ERI",2020
"1480",0.0684821828768774,"ERI",2021
"1481",0.0633272563121409,"ERI",2022
"1482",0.0569579919310697,"ERI",2023
"1483",0.0130180134744999,"ESP",1985
"1484",0.0182847592180248,"ESP",1986
"1485",0.0249959860145061,"ESP",1987
"1486",0.0338471749274428,"ESP",1988
"1487",0.0442334382289675,"ESP",1989
"1488",0.0563019083398187,"ESP",1990
"1489",0.0673539495057981,"ESP",1991
"1490",0.0834259183640842,"ESP",1992
"1491",0.0957946417595432,"ESP",1993
"1492",0.106985498848559,"ESP",1994
"1493",0.115467289410588,"ESP",1995
"1494",0.0948253624712065,"ESP",1996
"1495",0.0713209583953195,"ESP",1997
"1496",0.0573346405322906,"ESP",1998
"1497",0.0469846645767179,"ESP",1999
"1498",0.0396083435003219,"ESP",2000
"1499",0.0335462551765482,"ESP",2001
"1500",0.0282296807847593,"ESP",2002
"1501",0.022784525136656,"ESP",2003
"1502",0.0202561817472294,"ESP",2004
"1503",0.0169271226450745,"ESP",2005
"1504",0.0142002199668517,"ESP",2006
"1505",0.0120319746238673,"ESP",2007
"1506",0.010195347607,"ESP",2008
"1507",0.00910292717236216,"ESP",2009
"1508",0.00837433015672662,"ESP",2010
"1509",0.00726578731468014,"ESP",2011
"1510",0.0067570058590742,"ESP",2012
"1511",0.00631683115506815,"ESP",2013
"1512",0.00582451276648707,"ESP",2014
"1513",0.00545333887410911,"ESP",2015
"1514",0.00509719156988758,"ESP",2016
"1515",0.00473360865747726,"ESP",2017
"1516",0.00445267235185045,"ESP",2018
"1517",0.00417886635402478,"ESP",2019
"1518",0.00355488328546623,"ESP",2020
"1519",0.00340092604914398,"ESP",2021
"1520",0.00451019337010857,"ESP",2022
"1521",0.00480644503410817,"ESP",2023
"1522",0,"EST",1985
"1523",0,"EST",1986
"1524",0,"EST",1987
"1525",0,"EST",1988
"1526",0,"EST",1989
"1527",0,"EST",1990
"1528",0,"EST",1991
"1529",0,"EST",1992
"1530",0,"EST",1993
"1531",0,"EST",1994
"1532",0,"EST",1995
"1533",0,"EST",1996
"1534",0,"EST",1997
"1535",0,"EST",1998
"1536",0,"EST",1999
"1537",0.000189632176787757,"EST",2000
"1538",0.00233787360955853,"EST",2001
"1539",0.0111707475168739,"EST",2002
"1540",0.0259857338188191,"EST",2003
"1541",0.0420059146473187,"EST",2004
"1542",0.0452477533177533,"EST",2005
"1543",0.0409096535123093,"EST",2006
"1544",0.0387540556676313,"EST",2007
"1545",0.0386314987724502,"EST",2008
"1546",0.0396971990534035,"EST",2009
"1547",0.0372110947309315,"EST",2010
"1548",0.0342482732114308,"EST",2011
"1549",0.0336111276021102,"EST",2012
"1550",0.0359354389040664,"EST",2013
"1551",0.0408076770486929,"EST",2014
"1552",0.0386583993430648,"EST",2015
"1553",0.0343320518474511,"EST",2016
"1554",0.0331643313087442,"EST",2017
"1555",0.0342701893953972,"EST",2018
"1556",0.0377278527108266,"EST",2019
"1557",0.0440107109912331,"EST",2020
"1558",0.0612461389297019,"EST",2021
"1559",0.0848061106154676,"EST",2022
"1560",0.0848061601243684,"EST",2023
"1561",0.00869127119869159,"ETH",1985
"1562",0.0138491007337757,"ETH",1986
"1563",0.0215485607663655,"ETH",1987
"1564",0.0325159442633831,"ETH",1988
"1565",0.0474815791669756,"ETH",1989
"1566",0.0668258731386949,"ETH",1990
"1567",0.0904864022413697,"ETH",1991
"1568",0.117687299510962,"ETH",1992
"1569",0.147490972557702,"ETH",1993
"1570",0.178424046616633,"ETH",1994
"1571",0.209184240844284,"ETH",1995
"1572",0.238542760467809,"ETH",1996
"1573",0.26496719930405,"ETH",1997
"1574",0.287892986907295,"ETH",1998
"1575",0.307639592993346,"ETH",1999
"1576",0.324069125041038,"ETH",2000
"1577",0.33765463993034,"ETH",2001
"1578",0.348486842207199,"ETH",2002
"1579",0.357259285227906,"ETH",2003
"1580",0.360487635586209,"ETH",2004
"1581",0.353198627394653,"ETH",2005
"1582",0.329759377188486,"ETH",2006
"1583",0.286545036746262,"ETH",2007
"1584",0.240910921134608,"ETH",2008
"1585",0.202816861027187,"ETH",2009
"1586",0.169922910126302,"ETH",2010
"1587",0.144721970974251,"ETH",2011
"1588",0.129848967493694,"ETH",2012
"1589",0.131155048568273,"ETH",2013
"1590",0.132581969106656,"ETH",2014
"1591",0.130325687481542,"ETH",2015
"1592",0.121286542374588,"ETH",2016
"1593",0.115115248486987,"ETH",2017
"1594",0.113543024859793,"ETH",2018
"1595",0.108588078176462,"ETH",2019
"1596",0.0991702759014478,"ETH",2020
"1597",0.0884177464997191,"ETH",2021
"1598",0.0767523368748776,"ETH",2022
"1599",0.0664691311309862,"ETH",2023
"1600",1.75059550871582e-05,"FJI",1985
"1601",4.00697061005435e-05,"FJI",1986
"1602",9.08481140280943e-05,"FJI",1987
"1603",0.000176436583006669,"FJI",1988
"1604",0.000311222385954848,"FJI",1989
"1605",0.000482685720095058,"FJI",1990
"1606",0.000691091195149635,"FJI",1991
"1607",0.000945517471656172,"FJI",1992
"1608",0.0012480525368842,"FJI",1993
"1609",0.00163547702826384,"FJI",1994
"1610",0.00207507955370308,"FJI",1995
"1611",0.0025744502282279,"FJI",1996
"1612",0.00310925141699129,"FJI",1997
"1613",0.00383740682831283,"FJI",1998
"1614",0.00458061708912671,"FJI",1999
"1615",0.00516311474118575,"FJI",2000
"1616",0.00597754202759119,"FJI",2001
"1617",0.00653780639304545,"FJI",2002
"1618",0.00774595879924287,"FJI",2003
"1619",0.00800942237546902,"FJI",2004
"1620",0.00764644174631744,"FJI",2005
"1621",0.00823956861828158,"FJI",2006
"1622",0.00891117152340259,"FJI",2007
"1623",0.0098619337248117,"FJI",2008
"1624",0.0101236796687995,"FJI",2009
"1625",0.0111170192751785,"FJI",2010
"1626",0.0129547572535935,"FJI",2011
"1627",0.0136776659222604,"FJI",2012
"1628",0.0137629331591042,"FJI",2013
"1629",0.0168384611405809,"FJI",2014
"1630",0.0199369410864083,"FJI",2015
"1631",0.0251395078130526,"FJI",2016
"1632",0.0294416924129764,"FJI",2017
"1633",0.0308658350752293,"FJI",2018
"1634",0.0327635744821799,"FJI",2019
"1635",0.0370278975388511,"FJI",2020
"1636",0.0386994174530972,"FJI",2021
"1637",0.0451696209002379,"FJI",2022
"1638",0.0605658104215399,"FJI",2023
"1639",0.0153249188626889,"FRA",1985
"1640",0.0218814295197342,"FRA",1986
"1641",0.0299570022974782,"FRA",1987
"1642",0.0377758507562069,"FRA",1988
"1643",0.0458313824958788,"FRA",1989
"1644",0.0551941755526811,"FRA",1990
"1645",0.061670303943797,"FRA",1991
"1646",0.0673819971688806,"FRA",1992
"1647",0.0714035278729558,"FRA",1993
"1648",0.0763982862339626,"FRA",1994
"1649",0.0776417419799303,"FRA",1995
"1650",0.0815398517970354,"FRA",1996
"1651",0.0582458043451991,"FRA",1997
"1652",0.0288067692088258,"FRA",1998
"1653",0.0163885355129192,"FRA",1999
"1654",0.0113073901719628,"FRA",2000
"1655",0.00937905589349084,"FRA",2001
"1656",0.00847093315505339,"FRA",2002
"1657",0.00818995598059538,"FRA",2003
"1658",0.00809345125558555,"FRA",2004
"1659",0.00786719211092609,"FRA",2005
"1660",0.00752294908505247,"FRA",2006
"1661",0.00738744131708426,"FRA",2007
"1662",0.00712071239709747,"FRA",2008
"1663",0.00698187044274585,"FRA",2009
"1664",0.00724681228019787,"FRA",2010
"1665",0.00742099921592282,"FRA",2011
"1666",0.00769921277060316,"FRA",2012
"1667",0.00804705187028011,"FRA",2013
"1668",0.00831552032964438,"FRA",2014
"1669",0.00807350170561516,"FRA",2015
"1670",0.00764872867821254,"FRA",2016
"1671",0.00802022238509062,"FRA",2017
"1672",0.00836996266076777,"FRA",2018
"1673",0.00905587306278857,"FRA",2019
"1674",0.00941187024518477,"FRA",2020
"1675",0.00993067069905218,"FRA",2021
"1676",0.0106485255452091,"FRA",2022
"1677",0.0107571283225746,"FRA",2023
"1678",0.0165914884418755,"GAB",1985
"1679",0.0240637946131026,"GAB",1986
"1680",0.0348234713090872,"GAB",1987
"1681",0.0480000841228164,"GAB",1988
"1682",0.0673412565827084,"GAB",1989
"1683",0.0901334338645914,"GAB",1990
"1684",0.120940810065392,"GAB",1991
"1685",0.158461119117512,"GAB",1992
"1686",0.211608197499993,"GAB",1993
"1687",0.266873123614243,"GAB",1994
"1688",0.333528687860876,"GAB",1995
"1689",0.404802657213654,"GAB",1996
"1690",0.49001915436708,"GAB",1997
"1691",0.572076086975317,"GAB",1998
"1692",0.662861171441451,"GAB",1999
"1693",0.742664399353079,"GAB",2000
"1694",0.781432073673219,"GAB",2001
"1695",0.798408927689028,"GAB",2002
"1696",0.829071544916833,"GAB",2003
"1697",0.816050970973247,"GAB",2004
"1698",0.762011799045737,"GAB",2005
"1699",0.74738530574565,"GAB",2006
"1700",0.76185449908337,"GAB",2007
"1701",0.782784718710562,"GAB",2008
"1702",0.777407329859387,"GAB",2009
"1703",0.795560207346805,"GAB",2010
"1704",0.782064754280593,"GAB",2011
"1705",0.732482072114737,"GAB",2012
"1706",0.611184721394272,"GAB",2013
"1707",0.523190396182714,"GAB",2014
"1708",0.585008431157712,"GAB",2015
"1709",0.62755960965656,"GAB",2016
"1710",0.681163577835505,"GAB",2017
"1711",0.695967757653525,"GAB",2018
"1712",0.677949624176241,"GAB",2019
"1713",0.735566964326337,"GAB",2020
"1714",0.676643626172867,"GAB",2021
"1715",0.578209341927833,"GAB",2022
"1716",0.506694129078203,"GAB",2023
"1717",9.20758055428699e-06,"GEO",1985
"1718",1.09960974216967e-05,"GEO",1986
"1719",1.22679560404523e-05,"GEO",1987
"1720",1.46213716229404e-05,"GEO",1988
"1721",1.63524966863544e-05,"GEO",1989
"1722",1.84048226387912e-05,"GEO",1990
"1723",1.95657993902866e-05,"GEO",1991
"1724",2.04132125006971e-05,"GEO",1992
"1725",2.08696341879757e-05,"GEO",1993
"1726",2.20868931798653e-05,"GEO",1994
"1727",2.52931179564301e-05,"GEO",1995
"1728",3.38001456756887e-05,"GEO",1996
"1729",5.5640093850689e-05,"GEO",1997
"1730",0.000102765732461429,"GEO",1998
"1731",0.000202538316468335,"GEO",1999
"1732",0.000385132374831338,"GEO",2000
"1733",0.000688930865660217,"GEO",2001
"1734",0.00119794560619023,"GEO",2002
"1735",0.00192382335488294,"GEO",2003
"1736",0.00194582005396807,"GEO",2004
"1737",0.00150599422250023,"GEO",2005
"1738",0.00139974472525464,"GEO",2006
"1739",0.00136268292269358,"GEO",2007
"1740",0.00166626988091336,"GEO",2008
"1741",0.00234412792943991,"GEO",2009
"1742",0.00351404410342451,"GEO",2010
"1743",0.00433647971260635,"GEO",2011
"1744",0.00529635020158062,"GEO",2012
"1745",0.00548635289837069,"GEO",2013
"1746",0.00641623902185636,"GEO",2014
"1747",0.00719055687554263,"GEO",2015
"1748",0.0079864472161396,"GEO",2016
"1749",0.00840955321113726,"GEO",2017
"1750",0.00889533409329969,"GEO",2018
"1751",0.00987823253986419,"GEO",2019
"1752",0.0108811160461367,"GEO",2020
"1753",0.0108522330922302,"GEO",2021
"1754",0.011887520107208,"GEO",2022
"1755",0.0136005664022841,"GEO",2023
"1756",0.00959279765012908,"GHA",1985
"1757",0.0148447495119323,"GHA",1986
"1758",0.0223010257785306,"GHA",1987
"1759",0.0330601233443476,"GHA",1988
"1760",0.0475245127881074,"GHA",1989
"1761",0.0648852462054705,"GHA",1990
"1762",0.0869799588608565,"GHA",1991
"1763",0.112599892303194,"GHA",1992
"1764",0.137834719170395,"GHA",1993
"1765",0.165298618261434,"GHA",1994
"1766",0.201754423622601,"GHA",1995
"1767",0.238385903819404,"GHA",1996
"1768",0.279118441651106,"GHA",1997
"1769",0.313556742390873,"GHA",1998
"1770",0.347830478570124,"GHA",1999
"1771",0.364861395160263,"GHA",2000
"1772",0.371871064019916,"GHA",2001
"1773",0.398960339749834,"GHA",2002
"1774",0.420908413511085,"GHA",2003
"1775",0.412997458206105,"GHA",2004
"1776",0.419704881322889,"GHA",2005
"1777",0.401998064265431,"GHA",2006
"1778",0.385816773764714,"GHA",2007
"1779",0.347776123599093,"GHA",2008
"1780",0.331371445743608,"GHA",2009
"1781",0.298072744886525,"GHA",2010
"1782",0.264964898606423,"GHA",2011
"1783",0.235175655508157,"GHA",2012
"1784",0.221667476807454,"GHA",2013
"1785",0.231782397398153,"GHA",2014
"1786",0.213735700475745,"GHA",2015
"1787",0.211169382248837,"GHA",2016
"1788",0.195750630886551,"GHA",2017
"1789",0.192272250252022,"GHA",2018
"1790",0.201893800535578,"GHA",2019
"1791",0.183534825023887,"GHA",2020
"1792",0.161167732851181,"GHA",2021
"1793",0.145897600335501,"GHA",2022
"1794",0.137840625064148,"GHA",2023
"1795",0.00260840227517501,"GIN",1985
"1796",0.00370374634066775,"GIN",1986
"1797",0.00523677209976898,"GIN",1987
"1798",0.00706625294653363,"GIN",1988
"1799",0.00944310926761808,"GIN",1989
"1800",0.0123087331249202,"GIN",1990
"1801",0.016671348778048,"GIN",1991
"1802",0.022718261197239,"GIN",1992
"1803",0.0296002767843375,"GIN",1993
"1804",0.0365816713264712,"GIN",1994
"1805",0.045904651338784,"GIN",1995
"1806",0.0565489868213396,"GIN",1996
"1807",0.0699305735149821,"GIN",1997
"1808",0.0821238952567042,"GIN",1998
"1809",0.0933751150486409,"GIN",1999
"1810",0.102922935828498,"GIN",2000
"1811",0.113008754710521,"GIN",2001
"1812",0.123673112294222,"GIN",2002
"1813",0.133203395314406,"GIN",2003
"1814",0.143446638300049,"GIN",2004
"1815",0.149892952938733,"GIN",2005
"1816",0.14322602304679,"GIN",2006
"1817",0.141781821087869,"GIN",2007
"1818",0.14045278221281,"GIN",2008
"1819",0.11859095167693,"GIN",2009
"1820",0.104625617068947,"GIN",2010
"1821",0.102859205677895,"GIN",2011
"1822",0.0987836982759723,"GIN",2012
"1823",0.0918061301516886,"GIN",2013
"1824",0.0982304607377021,"GIN",2014
"1825",0.0981205490778706,"GIN",2015
"1826",0.101629593575401,"GIN",2016
"1827",0.1060848338723,"GIN",2017
"1828",0.110921132488436,"GIN",2018
"1829",0.0990274725529232,"GIN",2019
"1830",0.0813666209497374,"GIN",2020
"1831",0.0697621824423632,"GIN",2021
"1832",0.0630984886502309,"GIN",2022
"1833",0.0542014698139912,"GIN",2023
"1834",0.00054987430506401,"GMB",1985
"1835",0.000870121943229678,"GMB",1986
"1836",0.00138167479436953,"GMB",1987
"1837",0.00214252553373562,"GMB",1988
"1838",0.00335492243018797,"GMB",1989
"1839",0.00522663653061762,"GMB",1990
"1840",0.0082206385153093,"GMB",1991
"1841",0.0127020951262725,"GMB",1992
"1842",0.0193224572410963,"GMB",1993
"1843",0.0288140961038483,"GMB",1994
"1844",0.0418241258024365,"GMB",1995
"1845",0.05729196187972,"GMB",1996
"1846",0.0735259427827182,"GMB",1997
"1847",0.0952875147006364,"GMB",1998
"1848",0.118417664544224,"GMB",1999
"1849",0.137553977792966,"GMB",2000
"1850",0.158164924481438,"GMB",2001
"1851",0.175080106185693,"GMB",2002
"1852",0.196201842365181,"GMB",2003
"1853",0.220242063606715,"GMB",2004
"1854",0.22953338683056,"GMB",2005
"1855",0.240388474586679,"GMB",2006
"1856",0.248644301154798,"GMB",2007
"1857",0.258211294050082,"GMB",2008
"1858",0.268524277835211,"GMB",2009
"1859",0.248448000363275,"GMB",2010
"1860",0.218162296515133,"GMB",2011
"1861",0.196487780850143,"GMB",2012
"1862",0.191238868994199,"GMB",2013
"1863",0.20692037249261,"GMB",2014
"1864",0.205672654680642,"GMB",2015
"1865",0.208026551836921,"GMB",2016
"1866",0.189256611736317,"GMB",2017
"1867",0.175594913436949,"GMB",2018
"1868",0.183848956622621,"GMB",2019
"1869",0.181967157869879,"GMB",2020
"1870",0.17541981724888,"GMB",2021
"1871",0.172858457944178,"GMB",2022
"1872",0.172371204864214,"GMB",2023
"1873",0.0021837998478143,"GNB",1985
"1874",0.00319578177099073,"GNB",1986
"1875",0.00457906688667617,"GNB",1987
"1876",0.00664269226415992,"GNB",1988
"1877",0.009487174150163,"GNB",1989
"1878",0.0134187072478965,"GNB",1990
"1879",0.0188206556502777,"GNB",1991
"1880",0.0263257785702303,"GNB",1992
"1881",0.0357907325874953,"GNB",1993
"1882",0.0472989338643358,"GNB",1994
"1883",0.0658303287136428,"GNB",1995
"1884",0.0854396537883753,"GNB",1996
"1885",0.100599217694831,"GNB",1997
"1886",0.135837581272926,"GNB",1998
"1887",0.165687101934983,"GNB",1999
"1888",0.219564393148022,"GNB",2000
"1889",0.258976131055312,"GNB",2001
"1890",0.304378396163759,"GNB",2002
"1891",0.341407194858108,"GNB",2003
"1892",0.389437709005109,"GNB",2004
"1893",0.413508514441241,"GNB",2005
"1894",0.455641258782542,"GNB",2006
"1895",0.462277469205108,"GNB",2007
"1896",0.444212078453498,"GNB",2008
"1897",0.438049775228476,"GNB",2009
"1898",0.453574660816774,"GNB",2010
"1899",0.446338710387271,"GNB",2011
"1900",0.40115340699686,"GNB",2012
"1901",0.367065637548305,"GNB",2013
"1902",0.377870783495028,"GNB",2014
"1903",0.369844656597262,"GNB",2015
"1904",0.34688325682971,"GNB",2016
"1905",0.327435476689404,"GNB",2017
"1906",0.299214069854853,"GNB",2018
"1907",0.235440568239354,"GNB",2019
"1908",0.23501387048587,"GNB",2020
"1909",0.209823467457081,"GNB",2021
"1910",0.179114855747655,"GNB",2022
"1911",0.155999751541954,"GNB",2023
"1912",0.000134189393509688,"GRC",1985
"1913",0.000262590727285185,"GRC",1986
"1914",0.000461400043599742,"GRC",1987
"1915",0.000850775385661703,"GRC",1988
"1916",0.00136649126546928,"GRC",1989
"1917",0.00206923398800726,"GRC",1990
"1918",0.0029469509592504,"GRC",1991
"1919",0.00396729552764428,"GRC",1992
"1920",0.00533493699895807,"GRC",1993
"1921",0.00684730046917629,"GRC",1994
"1922",0.00209514270645194,"GRC",1995
"1923",0.000849848723384778,"GRC",1996
"1924",0.000872628258738822,"GRC",1997
"1925",0.000955065693653511,"GRC",1998
"1926",0.00107564858966464,"GRC",1999
"1927",0.00121885295119262,"GRC",2000
"1928",0.00140685903388646,"GRC",2001
"1929",0.00144454516901618,"GRC",2002
"1930",0.00145688570715165,"GRC",2003
"1931",0.00151604311883005,"GRC",2004
"1932",0.00158170910962014,"GRC",2005
"1933",0.00157365538011607,"GRC",2006
"1934",0.00155681550435589,"GRC",2007
"1935",0.00156310694995018,"GRC",2008
"1936",0.0016053244900792,"GRC",2009
"1937",0.00161062365679507,"GRC",2010
"1938",0.00175720882325664,"GRC",2011
"1939",0.00178508200258479,"GRC",2012
"1940",0.00194354380682118,"GRC",2013
"1941",0.00197717500922624,"GRC",2014
"1942",0.00195696477958783,"GRC",2015
"1943",0.00212591573658993,"GRC",2016
"1944",0.00217047543985952,"GRC",2017
"1945",0.00239749494989874,"GRC",2018
"1946",0.00266567003886001,"GRC",2019
"1947",0.00263706238194824,"GRC",2020
"1948",0.00348140650362678,"GRC",2021
"1949",0.00525636009304587,"GRC",2022
"1950",0.00935742988673706,"GRC",2023
"1951",0.000269109424699274,"GTM",1985
"1952",0.000442259801420913,"GTM",1986
"1953",0.000713895123650914,"GTM",1987
"1954",0.00112823438079632,"GTM",1988
"1955",0.00173934575443917,"GTM",1989
"1956",0.0026064848757288,"GTM",1990
"1957",0.0039369744272712,"GTM",1991
"1958",0.00585721874187149,"GTM",1992
"1959",0.00858697699181387,"GTM",1993
"1960",0.0122759174530087,"GTM",1994
"1961",0.0169931871561626,"GTM",1995
"1962",0.0230696938079539,"GTM",1996
"1963",0.030294209748985,"GTM",1997
"1964",0.0379091752062896,"GTM",1998
