"iso_alpha_3_code","year","t","0.025","0.5","0.975","sab","estimate"
"AFG",1980.5,1,0.00082669099866814,0.0123229328219873,0.156133200752915,NA,"MMEIG2022 95% CI"
"AFG",1981.5,2,0.000986452771525254,0.0138750370563416,0.16800473548064,NA,"MMEIG2022 95% CI"
"AFG",1982.5,3,0.00122177996741192,0.0154132023801221,0.173514288917766,NA,"MMEIG2022 95% CI"
"AFG",1983.5,4,0.00149883063200702,0.0169715635226576,0.193377824253633,NA,"MMEIG2022 95% CI"
"AFG",1984.5,5,0.00186261020862412,0.0194849409332479,0.202751591685107,NA,"MMEIG2022 95% CI"
"AFG",1985.5,6,0.00221012833344333,0.0223561281519005,0.198661676972324,NA,"MMEIG2022 95% CI"
"AFG",1986.5,7,0.00259004683420335,0.0250521226804656,0.207631884623386,NA,"MMEIG2022 95% CI"
"AFG",1987.5,8,0.00307390665891188,0.0280897098116632,0.202001067091132,NA,"MMEIG2022 95% CI"
"AFG",1988.5,9,0.00402437191177017,0.0330662600398051,0.21354499635477,NA,"MMEIG2022 95% CI"
"AFG",1989.5,10,0.00482552294643462,0.0369720198791246,0.212525655409489,NA,"MMEIG2022 95% CI"
"AFG",1990.5,11,0.00556440382982732,0.04167031828253,0.22556282243273,NA,"MMEIG2022 95% CI"
"AFG",1991.5,12,0.00738869699969935,0.0476431371431291,0.233037500651137,NA,"MMEIG2022 95% CI"
"AFG",1992.5,13,0.00986307677989112,0.053563091692487,0.246661762359142,NA,"MMEIG2022 95% CI"
"AFG",1993.5,14,0.0119194542334293,0.0606235337217689,0.237074734976573,NA,"MMEIG2022 95% CI"
"AFG",1994.5,15,0.0151474742761342,0.0676904995075523,0.254473604206801,NA,"MMEIG2022 95% CI"
"AFG",1995.5,16,0.0188073358365411,0.0748864824829166,0.253106254542292,NA,"MMEIG2022 95% CI"
"AFG",1996.5,17,0.0226520897121593,0.0851733584057387,0.263779440231401,NA,"MMEIG2022 95% CI"
"AFG",1997.5,18,0.0310261903232789,0.0950556402711143,0.266246445583791,NA,"MMEIG2022 95% CI"
"AFG",1998.5,19,0.039056403679858,0.107530249595985,0.263109990166285,NA,"MMEIG2022 95% CI"
"AFG",1999.5,20,0.0547333069812954,0.12292378497565,0.257938803285668,NA,"MMEIG2022 95% CI"
"AFG",2000.5,21,0.0711219583143435,0.138440071576601,0.264647696575136,NA,"MMEIG2022 95% CI"
"AFG",2001.5,22,0.0898364808904394,0.15798496171511,0.275503067921366,0.143,"MMEIG2022 95% CI"
"AFG",2002.5,23,0.109813380592351,0.18132790142823,0.306265810993365,NA,"MMEIG2022 95% CI"
"AFG",2003.5,24,0.119013687518857,0.209582660307502,0.353249737345306,NA,"MMEIG2022 95% CI"
"AFG",2004.5,25,0.143912845637941,0.2428210323741,0.385947270800915,NA,"MMEIG2022 95% CI"
"AFG",2005.5,26,0.17671661397991,0.277250346742521,0.423516698728201,NA,"MMEIG2022 95% CI"
"AFG",2006.5,27,0.210796984047853,0.313182195560703,0.451333757249844,NA,"MMEIG2022 95% CI"
"AFG",2007.5,28,0.256333126325783,0.344340935980248,0.454133626780268,0.343,"MMEIG2022 95% CI"
"AFG",2008.5,29,0.287883080131473,0.373060455175096,0.473830110295314,0.399,"MMEIG2022 95% CI"
"AFG",2009.5,30,0.308894739988847,0.399696174823403,0.501762037089301,0.386,"MMEIG2022 95% CI"
"AFG",2010.5,31,0.328776730650527,0.425916536740735,0.529588792025738,NA,"MMEIG2022 95% CI"
"AFG",2011.5,32,0.354779994677872,0.451824976260237,0.559528080596406,0.452,"MMEIG2022 95% CI"
"AFG",2012.5,33,0.377002059634979,0.478608688762097,0.590218573892465,NA,"MMEIG2022 95% CI"
"AFG",2013.5,34,0.406560013509386,0.505613597543366,0.611571843648641,0.534,"MMEIG2022 95% CI"
"AFG",2014.5,35,0.417845277735821,0.525337942104592,0.632787867088539,NA,"MMEIG2022 95% CI"
"AFG",2015.5,36,0.438879678790271,0.553830237071887,0.661532346968314,0.505,"MMEIG2022 95% CI"
"AFG",2016.5,37,0.45538648023999,0.584877486383726,0.700249416645467,0.603,"MMEIG2022 95% CI"
"AFG",2017.5,38,0.437063810127012,0.616971584210965,0.755023781084427,NA,"MMEIG2022 95% CI"
"AFG",2018.5,39,0.428652315344027,0.648511452329455,0.803429035266995,NA,"MMEIG2022 95% CI"
"AFG",2019.5,40,0.426206730349101,0.678612614010882,0.847175230227541,NA,"MMEIG2022 95% CI"
"AFG",2020.5,41,0.432670501413901,0.700166144593172,0.87815259191522,NA,"MMEIG2022 95% CI"
"AGO",1980.5,1,0.0123465031619517,0.109319652308955,0.53626409673286,NA,"MMEIG2022 95% CI"
"AGO",1981.5,2,0.0129605851211923,0.113242832368586,0.515963615603582,NA,"MMEIG2022 95% CI"
"AGO",1982.5,3,0.0154164453026285,0.122298637030182,0.513255604076209,NA,"MMEIG2022 95% CI"
"AGO",1983.5,4,0.0192778824274961,0.131755506554614,0.491040354496494,NA,"MMEIG2022 95% CI"
"AGO",1984.5,5,0.0216191236619307,0.138863403911004,0.509315601522053,NA,"MMEIG2022 95% CI"
"AGO",1985.5,6,0.0246437382713489,0.145174607758334,0.504692410144905,NA,"MMEIG2022 95% CI"
"AGO",1986.5,7,0.0300458254282534,0.153888013470327,0.498963300188245,NA,"MMEIG2022 95% CI"
"AGO",1987.5,8,0.0324351150861179,0.163648109550485,0.496830774009816,NA,"MMEIG2022 95% CI"
"AGO",1988.5,9,0.0372054369226232,0.173379254515605,0.483345478543243,NA,"MMEIG2022 95% CI"
"AGO",1989.5,10,0.0427177331419719,0.182622764241021,0.48343260903692,NA,"MMEIG2022 95% CI"
"AGO",1990.5,11,0.0522385885471663,0.190246469650209,0.476305663411376,NA,"MMEIG2022 95% CI"
"AGO",1991.5,12,0.0633292868916866,0.201824719026365,0.45079152838307,NA,"MMEIG2022 95% CI"
"AGO",1992.5,13,0.0774550495367297,0.209094704794282,0.451173570758181,NA,"MMEIG2022 95% CI"
"AGO",1993.5,14,0.0918547126255022,0.2171617976928,0.426272230347393,NA,"MMEIG2022 95% CI"
"AGO",1994.5,15,0.113613124370883,0.229151039845698,0.421820845361968,NA,"MMEIG2022 95% CI"
"AGO",1995.5,16,0.137714178778346,0.243627421857013,0.416978113496549,0.225,"MMEIG2022 95% CI"
"AGO",1996.5,17,0.143183232167589,0.261410375619494,0.439576497001005,NA,"MMEIG2022 95% CI"
"AGO",1997.5,18,0.14921848940283,0.284608468885378,0.477049642364095,NA,"MMEIG2022 95% CI"
"AGO",1998.5,19,0.167547306259532,0.309094084887298,0.503417983560196,NA,"MMEIG2022 95% CI"
"AGO",1999.5,20,0.17896696832788,0.334374305556579,0.527845763076105,NA,"MMEIG2022 95% CI"
"AGO",2000.5,21,0.191496171158616,0.359768784901286,0.561172855127469,NA,"MMEIG2022 95% CI"
"AGO",2001.5,22,0.216982933167114,0.384266293820031,0.58307244567587,NA,"MMEIG2022 95% CI"
"AGO",2002.5,23,0.244434607515504,0.408502376289377,0.593720402587158,NA,"MMEIG2022 95% CI"
"AGO",2003.5,24,0.276552874403202,0.431934303653492,0.608690889397501,0.473,"MMEIG2022 95% CI"
"AGO",2004.5,25,0.284436445421422,0.446932191372729,0.634807195955305,NA,"MMEIG2022 95% CI"
"AGO",2005.5,26,0.282364811252766,0.453744604890649,0.662114024763784,NA,"MMEIG2022 95% CI"
"AGO",2006.5,27,0.283125719410589,0.467249327026507,0.672312134307355,NA,"MMEIG2022 95% CI"
"AGO",2007.5,28,0.29715993687705,0.478404408356441,0.675428613578329,NA,"MMEIG2022 95% CI"
"AGO",2008.5,29,0.284464862628948,0.486494136465934,0.688464082997454,NA,"MMEIG2022 95% CI"
"AGO",2009.5,30,0.295538968301979,0.497671941927989,0.697643217400827,NA,"MMEIG2022 95% CI"
"AGO",2010.5,31,0.305380507653022,0.506973417959924,0.690869630863693,NA,"MMEIG2022 95% CI"
"AGO",2011.5,32,0.317272274706621,0.511579534341591,0.688785505822802,NA,"MMEIG2022 95% CI"
"AGO",2012.5,33,0.322408947050383,0.516901510763756,0.693039464862666,0.496,"MMEIG2022 95% CI"
"AGO",2013.5,34,0.315780752077866,0.527773087827065,0.727952532169944,NA,"MMEIG2022 95% CI"
"AGO",2014.5,35,0.300242802525121,0.534847483228732,0.75393046123093,NA,"MMEIG2022 95% CI"
"AGO",2015.5,36,0.285554983980439,0.556318628468899,0.792304422815631,NA,"MMEIG2022 95% CI"
"AGO",2016.5,37,0.273914567158967,0.575778674565399,0.821831063948964,NA,"MMEIG2022 95% CI"
"AGO",2017.5,38,0.25834628332744,0.58846222284131,0.847368581305993,NA,"MMEIG2022 95% CI"
"AGO",2018.5,39,0.250096678824948,0.604065009562642,0.874838454106382,NA,"MMEIG2022 95% CI"
"AGO",2019.5,40,0.26124238826016,0.616362168905175,0.888938137920903,NA,"MMEIG2022 95% CI"
"AGO",2020.5,41,0.244867611508253,0.630101813681744,0.906755076731652,NA,"MMEIG2022 95% CI"
"ALB",1980.5,1,0.392726656939447,0.815758023865827,0.967408288830791,NA,"MMEIG2022 95% CI"
"ALB",1981.5,2,0.44237064569887,0.8284376818471,0.966114104448716,NA,"MMEIG2022 95% CI"
"ALB",1982.5,3,0.497080034698207,0.841150962905902,0.968430081764281,NA,"MMEIG2022 95% CI"
"ALB",1983.5,4,0.546174854907998,0.852346965015613,0.965295503533148,NA,"MMEIG2022 95% CI"
"ALB",1984.5,5,0.579047338151058,0.861315088367608,0.964999968285218,NA,"MMEIG2022 95% CI"
"ALB",1985.5,6,0.633037069942366,0.869957962789684,0.962067165294465,NA,"MMEIG2022 95% CI"
"ALB",1986.5,7,0.67907422005707,0.880075734664457,0.960642645786606,NA,"MMEIG2022 95% CI"
"ALB",1987.5,8,0.73756238982298,0.884611212373331,0.958606308633695,NA,"MMEIG2022 95% CI"
"ALB",1988.5,9,0.776376379702713,0.891829011632885,0.95463383603342,NA,"MMEIG2022 95% CI"
"ALB",1989.5,10,0.807129228293858,0.89873895143076,0.952044258512505,NA,"MMEIG2022 95% CI"
"ALB",1990.5,11,0.836223242909517,0.902713709694813,0.946083741509492,0.93,"MMEIG2022 95% CI"
"ALB",1991.5,12,0.85208942748245,0.90428593911488,0.940768568537483,0.926,"MMEIG2022 95% CI"
"ALB",1992.5,13,0.857048478567623,0.903697131533264,0.936505152016714,0.864,"MMEIG2022 95% CI"
"ALB",1993.5,14,0.868999556689384,0.909239403107041,0.941341480773671,0.872,"MMEIG2022 95% CI"
"ALB",1994.5,15,0.885377193149477,0.922118758274682,0.949698691101916,0.891,"MMEIG2022 95% CI"
"ALB",1995.5,16,0.909380486742742,0.939481322862933,0.960291775245282,0.891,"MMEIG2022 95% CI"
"ALB",1996.5,17,0.938467212583987,0.958054102535833,0.972204083523409,0.912,"MMEIG2022 95% CI"
"ALB",1997.5,18,0.958463669467175,0.973121286280493,0.982298028949027,0.988,"MMEIG2022 95% CI"
"ALB",1998.5,19,0.971445256257626,0.981666216061629,0.987983753957752,0.991,"MMEIG2022 95% CI"
"ALB",1999.5,20,0.977737124189615,0.986184428339548,0.991223980673185,0.99,"MMEIG2022 95% CI"
"ALB",2000.5,21,0.982303130699897,0.988959103323799,0.993180167285989,0.98,"MMEIG2022 95% CI"
"ALB",2001.5,22,0.985581025841171,0.99142363988835,0.9948868888925,NA,"MMEIG2022 95% CI"
"ALB",2002.5,23,0.987968364558911,0.993356199514459,0.996027003405412,NA,"MMEIG2022 95% CI"
"ALB",2003.5,24,0.990057543180036,0.994552955716338,0.996795892139483,0.998,"MMEIG2022 95% CI"
"ALB",2004.5,25,0.990898110861502,0.995010243010315,0.997171303792716,NA,"MMEIG2022 95% CI"
"ALB",2005.5,26,0.991033566406495,0.995216553469928,0.997402564003181,0.993,"MMEIG2022 95% CI"
"ALB",2006.5,27,0.991231568750453,0.995533427440347,0.997800536310026,NA,"MMEIG2022 95% CI"
"ALB",2007.5,28,0.991394200589845,0.995940730803469,0.998017913262268,NA,"MMEIG2022 95% CI"
"ALB",2008.5,29,0.991901835996807,0.996322492579602,0.998247541229604,NA,"MMEIG2022 95% CI"
"ALB",2009.5,30,0.992560051800504,0.996693900475976,0.998414597709879,NA,"MMEIG2022 95% CI"
"ALB",2010.5,31,0.992850133346382,0.996992642642093,0.998594093121373,NA,"MMEIG2022 95% CI"
"ALB",2011.5,32,0.993303335046838,0.997200499405478,0.998722229630028,NA,"MMEIG2022 95% CI"
"ALB",2012.5,33,0.993926037290745,0.997468890334175,0.998865186631268,NA,"MMEIG2022 95% CI"
"ALB",2013.5,34,0.994611833347001,0.997704861877301,0.998986122026374,NA,"MMEIG2022 95% CI"
"ALB",2014.5,35,0.995132931791816,0.99790009266078,0.999136223528949,0.998,"MMEIG2022 95% CI"
"ALB",2015.5,36,0.994737399931461,0.998076409376327,0.999258978001469,NA,"MMEIG2022 95% CI"
"ALB",2016.5,37,0.994574316789208,0.998274141378625,0.999411984482943,NA,"MMEIG2022 95% CI"
"ALB",2017.5,38,0.994541891495387,0.998418484363766,0.999527596416505,NA,"MMEIG2022 95% CI"
"ALB",2018.5,39,0.994601629935959,0.998542864012201,0.999647003162465,NA,"MMEIG2022 95% CI"
"ALB",2019.5,40,0.994408567995118,0.998672536896716,0.999707223512342,NA,"MMEIG2022 95% CI"
"ALB",2020.5,41,0.993976695359571,0.998729624681706,0.999769393586075,NA,"MMEIG2022 95% CI"
"ARE",1980.5,1,0.873107552611545,0.979390809646995,0.996703619156117,NA,"MMEIG2022 95% CI"
"ARE",1981.5,2,0.897629866362246,0.980367925628974,0.996603225665885,NA,"MMEIG2022 95% CI"
"ARE",1982.5,3,0.9109756948801,0.982045999155495,0.99667772372287,NA,"MMEIG2022 95% CI"
"ARE",1983.5,4,0.924680948970783,0.983514507062034,0.99643879157837,NA,"MMEIG2022 95% CI"
"ARE",1984.5,5,0.938541486942848,0.985025190556528,0.996286192898954,NA,"MMEIG2022 95% CI"
"ARE",1985.5,6,0.946190221946775,0.986591146678919,0.996521777347418,NA,"MMEIG2022 95% CI"
"ARE",1986.5,7,0.955254872713946,0.987590791311118,0.996417684543028,NA,"MMEIG2022 95% CI"
"ARE",1987.5,8,0.96424344266695,0.988571944265647,0.99633826172416,NA,"MMEIG2022 95% CI"
"ARE",1988.5,9,0.973132960083681,0.989407339543087,0.996143392373646,NA,"MMEIG2022 95% CI"
"ARE",1989.5,10,0.977195557818366,0.990308839858814,0.995831271271157,NA,"MMEIG2022 95% CI"
"ARE",1990.5,11,0.981010344563566,0.991060307345154,0.995596834279714,0.991,"MMEIG2022 95% CI"
"ARE",1991.5,12,0.983799841720216,0.991706709658586,0.995812900976799,NA,"MMEIG2022 95% CI"
"ARE",1992.5,13,0.985438004188928,0.99247881023381,0.996255437254948,NA,"MMEIG2022 95% CI"
"ARE",1993.5,14,0.986419112416286,0.993131499195883,0.996637849978886,0.992,"MMEIG2022 95% CI"
"ARE",1994.5,15,0.987311817258013,0.993906590748492,0.997212796429783,NA,"MMEIG2022 95% CI"
"ARE",1995.5,16,0.987784821272518,0.994710186558554,0.997811343951561,NA,"MMEIG2022 95% CI"
"ARE",1996.5,17,0.988305889879183,0.995397891040988,0.998188607038002,NA,"MMEIG2022 95% CI"
"ARE",1997.5,18,0.989481799553673,0.995989990411993,0.998421143110513,NA,"MMEIG2022 95% CI"
"ARE",1998.5,19,0.99063688284399,0.996577518606602,0.998701570334651,NA,"MMEIG2022 95% CI"
"ARE",1999.5,20,0.991354394412223,0.997024470786867,0.998879397290889,NA,"MMEIG2022 95% CI"
"ARE",2000.5,21,0.992441567882483,0.997379435917815,0.998962199961243,NA,"MMEIG2022 95% CI"
"ARE",2001.5,22,0.993844578602211,0.99770131401979,0.999024970096035,NA,"MMEIG2022 95% CI"
"ARE",2002.5,23,0.995135753814895,0.99796997672526,0.999079419844519,NA,"MMEIG2022 95% CI"
"ARE",2003.5,24,0.995926317902261,0.998172944069646,0.999118085184145,NA,"MMEIG2022 95% CI"
"ARE",2004.5,25,0.99639669838405,0.99835058583191,0.999182297425492,0.999,"MMEIG2022 95% CI"
"ARE",2005.5,26,0.996404039395474,0.998373306660935,0.999230591161923,NA,"MMEIG2022 95% CI"
"ARE",2006.5,27,0.996193324128626,0.998372036350734,0.999254958110464,NA,"MMEIG2022 95% CI"
"ARE",2007.5,28,0.99655336199803,0.998435675963144,0.999299487435944,NA,"MMEIG2022 95% CI"
"ARE",2008.5,29,0.996429226169935,0.998460394922051,0.999330121518027,NA,"MMEIG2022 95% CI"
"ARE",2009.5,30,0.996470609706388,0.998512088522927,0.999323810242569,NA,"MMEIG2022 95% CI"
"ARE",2010.5,31,0.996674075763302,0.998541657307669,0.999333277815503,NA,"MMEIG2022 95% CI"
"ARE",2011.5,32,0.996848877554278,0.998537973029501,0.999299696136478,NA,"MMEIG2022 95% CI"
"ARE",2012.5,33,0.997046566187334,0.998559865237987,0.99924179594248,NA,"MMEIG2022 95% CI"
"ARE",2013.5,34,0.997240424749931,0.998527363076884,0.999161652362327,0.999,"MMEIG2022 95% CI"
"ARE",2014.5,35,0.997271198291634,0.998448669155534,0.999097255260155,0.999,"MMEIG2022 95% CI"
"ARE",2015.5,36,0.996861649337554,0.998307037383447,0.999103469231015,0.9955,"MMEIG2022 95% CI"
"ARE",2016.5,37,0.99651572372635,0.99833323659064,0.999226984295238,NA,"MMEIG2022 95% CI"
"ARE",2017.5,38,0.996107910748416,0.998439535798946,0.999343086404136,NA,"MMEIG2022 95% CI"
"ARE",2018.5,39,0.995765136695367,0.998552635969972,0.999453762319757,NA,"MMEIG2022 95% CI"
"ARE",2019.5,40,0.995633030425836,0.998630258043092,0.999579250699481,NA,"MMEIG2022 95% CI"
"ARE",2020.5,41,0.99547558331075,0.998751051040977,0.999669399270913,NA,"MMEIG2022 95% CI"
"ARG",1980.5,1,0.678155122131337,0.9263121360539,0.988989907916677,NA,"MMEIG2022 95% CI"
"ARG",1981.5,2,0.699806331576932,0.930516730198485,0.988515596882475,NA,"MMEIG2022 95% CI"
"ARG",1982.5,3,0.723547677627167,0.935024963158541,0.987973480405356,NA,"MMEIG2022 95% CI"
"ARG",1983.5,4,0.749179222718154,0.940215354641901,0.986833294325106,NA,"MMEIG2022 95% CI"
"ARG",1984.5,5,0.787159456734663,0.944738700154955,0.986682822076373,NA,"MMEIG2022 95% CI"
"ARG",1985.5,6,0.823035061440205,0.949969057538081,0.986219183273824,NA,"MMEIG2022 95% CI"
"ARG",1986.5,7,0.841338794104855,0.952944136740955,0.985799279858021,NA,"MMEIG2022 95% CI"
"ARG",1987.5,8,0.868876860057302,0.956012034118336,0.984326592405135,NA,"MMEIG2022 95% CI"
"ARG",1988.5,9,0.892719385297382,0.95874968501014,0.983734958658043,NA,"MMEIG2022 95% CI"
"ARG",1989.5,10,0.911390498416225,0.961607087378754,0.98253588491434,NA,"MMEIG2022 95% CI"
"ARG",1990.5,11,0.92804838598429,0.964296547156336,0.981843299255534,0.969,"MMEIG2022 95% CI"
"ARG",1991.5,12,0.935593484502744,0.965842156091229,0.981901562835962,NA,"MMEIG2022 95% CI"
"ARG",1992.5,13,0.942802054609204,0.968588743639429,0.982700218426427,0.958,"MMEIG2022 95% CI"
"ARG",1993.5,14,0.948168294444458,0.971693989493475,0.984046462788034,NA,"MMEIG2022 95% CI"
"ARG",1994.5,15,0.955294188772502,0.973814503466189,0.985449549038484,NA,"MMEIG2022 95% CI"
"ARG",1995.5,16,0.959174511231388,0.975978891235908,0.986025206576773,0.985,"MMEIG2022 95% CI"
"ARG",1996.5,17,0.962806961193565,0.977178084343548,0.986002236343988,NA,"MMEIG2022 95% CI"
"ARG",1997.5,18,0.966237294135734,0.978125636891535,0.986328122978372,0.972,"MMEIG2022 95% CI"
"ARG",1998.5,19,0.969123158312588,0.979733260461578,0.987285400874954,0.975,"MMEIG2022 95% CI"
"ARG",1999.5,20,0.972777746840403,0.982208489654866,0.988397622482038,0.975,"MMEIG2022 95% CI"
"ARG",2000.5,21,0.975974677899671,0.984301528134681,0.989777212824355,0.991,"MMEIG2022 95% CI"
"ARG",2001.5,22,0.978095860198899,0.985910287072284,0.990766760453491,0.984,"MMEIG2022 95% CI"
"ARG",2002.5,23,0.979984321534165,0.987121406680939,0.991423700179987,0.989,"MMEIG2022 95% CI"
"ARG",2003.5,24,0.981004475723936,0.987834111244158,0.992023707116703,0.987,"MMEIG2022 95% CI"
"ARG",2004.5,25,0.98190946053236,0.988283716215879,0.992307256871169,0.991,"MMEIG2022 95% CI"
"ARG",2005.5,26,0.982778354587768,0.988221877934548,0.992423650682666,0.991,"MMEIG2022 95% CI"
"ARG",2006.5,27,0.981216225634836,0.98777875356229,0.99213557018836,0.994,"MMEIG2022 95% CI"
"ARG",2007.5,28,0.978599796555654,0.985745360673717,0.990762496912967,0.994,"MMEIG2022 95% CI"
"ARG",2008.5,29,0.973433093773148,0.982434795818143,0.988529056604508,0.948,"MMEIG2022 95% CI"
"ARG",2009.5,30,0.969537066769075,0.979681544068062,0.986955589014626,0.979,"MMEIG2022 95% CI"
"ARG",2010.5,31,0.967831538696014,0.97822839728027,0.986113947079858,0.95,"MMEIG2022 95% CI"
"ARG",2011.5,32,0.967758943882948,0.979383353284435,0.987015828679882,0.971,"MMEIG2022 95% CI"
"ARG",2012.5,33,0.971833653173076,0.981786607537625,0.988766890533534,0.982,"MMEIG2022 95% CI"
"ARG",2013.5,34,0.976793088022504,0.984511200411827,0.990345895137566,0.97,"MMEIG2022 95% CI"
"ARG",2014.5,35,0.980606566819086,0.987291574416997,0.991861849412188,0.996,"MMEIG2022 95% CI"
"ARG",2015.5,36,0.982054559849431,0.988431227308516,0.992587492774652,0.996,"MMEIG2022 95% CI"
"ARG",2016.5,37,0.98194539412415,0.988111509770783,0.99235299880299,0.984,"MMEIG2022 95% CI"
"ARG",2017.5,38,0.981653521133518,0.988314561316212,0.993057118611032,0.939,"MMEIG2022 95% CI"
"ARG",2018.5,39,0.983155498925055,0.990131878941975,0.994088162305183,0.9915,"MMEIG2022 95% CI"
"ARG",2019.5,40,0.984338363727253,0.991804491307915,0.995515492283657,0.996,"MMEIG2022 95% CI"
"ARG",2020.5,41,0.984355663970593,0.992820482404248,0.996522454312526,NA,"MMEIG2022 95% CI"
"ARM",1980.5,1,0.913078528096427,0.98632585313501,0.998164662587887,NA,"MMEIG2022 95% CI"
"ARM",1981.5,2,0.924606212901044,0.987142238078092,0.998031014559566,NA,"MMEIG2022 95% CI"
"ARM",1982.5,3,0.936462636384788,0.988088360767522,0.998002726030998,NA,"MMEIG2022 95% CI"
"ARM",1983.5,4,0.945087660779834,0.989085798523625,0.997955713920255,NA,"MMEIG2022 95% CI"
"ARM",1984.5,5,0.952192998703373,0.989734607596937,0.997877290627454,NA,"MMEIG2022 95% CI"
"ARM",1985.5,6,0.962812683423141,0.990468149542203,0.997647577223797,NA,"MMEIG2022 95% CI"
"ARM",1986.5,7,0.968054693839679,0.991274291868739,0.997659775147313,NA,"MMEIG2022 95% CI"
"ARM",1987.5,8,0.97537765630795,0.99173068809838,0.997315219046421,NA,"MMEIG2022 95% CI"
"ARM",1988.5,9,0.980538867265243,0.99213079660801,0.997106761458316,NA,"MMEIG2022 95% CI"
"ARM",1989.5,10,0.983634580524903,0.992265606368239,0.996683586603534,NA,"MMEIG2022 95% CI"
"ARM",1990.5,11,0.984796072014854,0.991758789431775,0.995705804096379,0.997,"MMEIG2022 95% CI"
"ARM",1991.5,12,0.98317894520882,0.989813457948091,0.99382569798932,0.997,"MMEIG2022 95% CI"
"ARM",1992.5,13,0.975921054195502,0.984912655921446,0.990138724942262,0.983,"MMEIG2022 95% CI"
"ARM",1993.5,14,0.96613232041978,0.977436170768726,0.985756667817379,0.955,"MMEIG2022 95% CI"
"ARM",1994.5,15,0.954654915355705,0.969797650434779,0.981272083297291,0.933,"MMEIG2022 95% CI"
"ARM",1995.5,16,0.947274750337078,0.966168463918547,0.978559250007356,0.931,"MMEIG2022 95% CI"
"ARM",1996.5,17,0.950085664363901,0.967118385478268,0.97928021058973,0.957,"MMEIG2022 95% CI"
"ARM",1997.5,18,0.954555378725364,0.970953379682574,0.981365415050165,0.966,"MMEIG2022 95% CI"
"ARM",1998.5,19,0.963228542399893,0.976060571951412,0.98469305537878,0.974,"MMEIG2022 95% CI"
"ARM",1999.5,20,0.970819495374757,0.980804469947452,0.987659585350555,0.988,"MMEIG2022 95% CI"
"ARM",2000.5,21,0.975032493485199,0.984096556829235,0.989712965249648,NA,"MMEIG2022 95% CI"
"ARM",2001.5,22,0.979194434113398,0.986776197301726,0.99166858188922,0.984,"MMEIG2022 95% CI"
"ARM",2002.5,23,0.983590631554642,0.989470044659097,0.993009241224892,0.983,"MMEIG2022 95% CI"
"ARM",2003.5,24,0.987959150883903,0.992031803212825,0.994844897079137,0.992,"MMEIG2022 95% CI"
"ARM",2004.5,25,0.991171365606587,0.994275051309162,0.996268614765091,0.995,"MMEIG2022 95% CI"
"ARM",2005.5,26,0.993437538452351,0.995758327876401,0.997310694312435,NA,"MMEIG2022 95% CI"
"ARM",2006.5,27,0.994913070371076,0.99682627176239,0.997978524802606,0.997,"MMEIG2022 95% CI"
"ARM",2007.5,28,0.99625153507947,0.997570557911352,0.998439852122083,0.997,"MMEIG2022 95% CI"
"ARM",2008.5,29,0.997125777776345,0.998167847474343,0.998799045693873,0.999,"MMEIG2022 95% CI"
"ARM",2009.5,30,0.997721110280014,0.99851897522503,0.999063442085253,0.999,"MMEIG2022 95% CI"
"ARM",2010.5,31,0.997967231642339,0.998697271144849,0.999211910617854,NA,"MMEIG2022 95% CI"
"ARM",2011.5,32,0.998140660458101,0.998819817012232,0.999249596958261,0.999,"MMEIG2022 95% CI"
"ARM",2012.5,33,0.998215696787094,0.998876627637109,0.999292141216989,0.999,"MMEIG2022 95% CI"
"ARM",2013.5,34,0.998234973180229,0.99889267963605,0.999279888210157,0.999,"MMEIG2022 95% CI"
"ARM",2014.5,35,0.998111847102449,0.998872042383599,0.999302682259044,0.999,"MMEIG2022 95% CI"
"ARM",2015.5,36,0.997885278647182,0.998861991979794,0.999382749753918,0.998,"MMEIG2022 95% CI"
"ARM",2016.5,37,0.997549175692308,0.998899475817771,0.999514305751656,NA,"MMEIG2022 95% CI"
"ARM",2017.5,38,0.997543000503278,0.998960091492132,0.999617326422991,NA,"MMEIG2022 95% CI"
"ARM",2018.5,39,0.997569099008563,0.999024386755651,0.999673520254825,NA,"MMEIG2022 95% CI"
"ARM",2019.5,40,0.99738376614903,0.999091140068695,0.999746671260447,NA,"MMEIG2022 95% CI"
"ARM",2020.5,41,0.99702672451476,0.999161124464902,0.999780082236617,NA,"MMEIG2022 95% CI"
"ATG",1980.5,1,0.981079713289075,0.997854764116391,0.999761865674017,NA,"MMEIG2022 95% CI"
"ATG",1981.5,2,0.982039047859152,0.997984154602863,0.999742007445363,NA,"MMEIG2022 95% CI"
"ATG",1982.5,3,0.984493277183879,0.998018583614279,0.999742576978358,NA,"MMEIG2022 95% CI"
"ATG",1983.5,4,0.985564532219207,0.998099343602106,0.999726544743203,NA,"MMEIG2022 95% CI"
"ATG",1984.5,5,0.98715320640088,0.998178294788255,0.999718582956633,NA,"MMEIG2022 95% CI"
"ATG",1985.5,6,0.989071422941977,0.998256067862527,0.999710535337188,NA,"MMEIG2022 95% CI"
"ATG",1986.5,7,0.990494632225315,0.998369861655648,0.999696949848676,NA,"MMEIG2022 95% CI"
"ATG",1987.5,8,0.991471481635738,0.998459462477743,0.999692128878918,NA,"MMEIG2022 95% CI"
"ATG",1988.5,9,0.992963135141858,0.998471989882706,0.999659814249274,NA,"MMEIG2022 95% CI"
"ATG",1989.5,10,0.994000258058215,0.998553004733097,0.999621292358955,NA,"MMEIG2022 95% CI"
