"iso_alpha_3_code","year","t","0.025","0.5","0.975","value","indicator"
"ABW",1980,1,0.129805246442512,0.938476093252086,0.999515946431842,NA,"MNCH_SAB_F 95% CI"
"ABW",1981,2,0.14706867409226,0.942995395759495,0.999475477283469,NA,"MNCH_SAB_F 95% CI"
"ABW",1982,3,0.163212347236379,0.946175974804039,0.999424284296095,NA,"MNCH_SAB_F 95% CI"
"ABW",1983,4,0.209714126980156,0.947613744467626,0.999433854084042,NA,"MNCH_SAB_F 95% CI"
"ABW",1984,5,0.237368883691226,0.95132368801297,0.999396726749903,NA,"MNCH_SAB_F 95% CI"
"ABW",1985,6,0.226097564065712,0.9534100536345,0.999427466731272,NA,"MNCH_SAB_F 95% CI"
"ABW",1986,7,0.255452349642236,0.953150785530403,0.999382540733096,NA,"MNCH_SAB_F 95% CI"
"ABW",1987,8,0.286858503287289,0.95634176558417,0.999334379745162,NA,"MNCH_SAB_F 95% CI"
"ABW",1988,9,0.277662028510098,0.957863384221115,0.999300540651653,NA,"MNCH_SAB_F 95% CI"
"ABW",1989,10,0.301718513739914,0.958712291126395,0.99931407610834,NA,"MNCH_SAB_F 95% CI"
"ABW",1990,11,0.330418135338511,0.960331962589651,0.999231177289776,NA,"MNCH_SAB_F 95% CI"
"ABW",1991,12,0.319435466628391,0.961949008120905,0.999247906899963,NA,"MNCH_SAB_F 95% CI"
"ABW",1992,13,0.330488659996533,0.962876975883122,0.999313552968933,NA,"MNCH_SAB_F 95% CI"
"ABW",1993,14,0.332669013809695,0.963930168121225,0.999351258413562,NA,"MNCH_SAB_F 95% CI"
"ABW",1994,15,0.342306258567888,0.966325260444222,0.999252677240224,NA,"MNCH_SAB_F 95% CI"
"ABW",1995,16,0.348558840443707,0.96793843236293,0.999357550020034,NA,"MNCH_SAB_F 95% CI"
"ABW",1996,17,0.361077862742592,0.969630010796567,0.999193595298759,NA,"MNCH_SAB_F 95% CI"
"ABW",1997,18,0.421014956887672,0.970960111315009,0.999306669618941,NA,"MNCH_SAB_F 95% CI"
"ABW",1998,19,0.418864849751832,0.97154237203121,0.999362367387681,NA,"MNCH_SAB_F 95% CI"
"ABW",1999,20,0.477336344423328,0.973231661039927,0.999399540593724,NA,"MNCH_SAB_F 95% CI"
"ABW",2000,21,0.492223280885611,0.973670362186022,0.999367373747339,NA,"MNCH_SAB_F 95% CI"
"ABW",2001,22,0.522715273623151,0.974511939902129,0.999435114518864,NA,"MNCH_SAB_F 95% CI"
"ABW",2002,23,0.560210001185503,0.975811300714945,0.999433039654164,NA,"MNCH_SAB_F 95% CI"
"ABW",2003,24,0.592801071408568,0.976094626146878,0.999387412786841,NA,"MNCH_SAB_F 95% CI"
"ABW",2004,25,0.616115525415489,0.977914201542699,0.999395777324931,NA,"MNCH_SAB_F 95% CI"
"ABW",2005,26,0.628985645558458,0.978245628440154,0.999389556961222,NA,"MNCH_SAB_F 95% CI"
"ABW",2006,27,0.611103695526502,0.979948284405284,0.999341444817112,NA,"MNCH_SAB_F 95% CI"
"ABW",2007,28,0.661638718784484,0.981289299422472,0.999367148400377,NA,"MNCH_SAB_F 95% CI"
"ABW",2008,29,0.678441482619408,0.982349163753195,0.999328837843278,NA,"MNCH_SAB_F 95% CI"
"ABW",2009,30,0.693740740156923,0.982606216092833,0.99936354219768,NA,"MNCH_SAB_F 95% CI"
"ABW",2010,31,0.694582904125874,0.983196977113701,0.999380518743849,NA,"MNCH_SAB_F 95% CI"
"ABW",2011,32,0.694329358492437,0.982990443145192,0.999418131983912,NA,"MNCH_SAB_F 95% CI"
"ABW",2012,33,0.679275917128316,0.984267535679653,0.999442777428076,NA,"MNCH_SAB_F 95% CI"
"ABW",2013,34,0.685881792166981,0.984936094347473,0.999503009700137,NA,"MNCH_SAB_F 95% CI"
"ABW",2014,35,0.702900013065216,0.985569888197052,0.99957516579312,NA,"MNCH_SAB_F 95% CI"
"ABW",2015,36,0.683523786082649,0.986387294073595,0.999561228828433,NA,"MNCH_SAB_F 95% CI"
"ABW",2016,37,0.646372843537278,0.986828048232715,0.999621176724003,NA,"MNCH_SAB_F 95% CI"
"ABW",2017,38,0.654783603000988,0.987260607056458,0.999622884472489,NA,"MNCH_SAB_F 95% CI"
"ABW",2018,39,0.650433473798469,0.987726313192417,0.999698251763675,NA,"MNCH_SAB_F 95% CI"
"ABW",2019,40,0.665949407278272,0.988795793070496,0.99968975033098,NA,"MNCH_SAB_F 95% CI"
"ABW",2020,41,0.651685154491147,0.988338283235768,0.999739158764356,NA,"MNCH_SAB_F 95% CI"
"ABW",2021,42,0.656834489112931,0.989651919089674,0.999766924473535,NA,"MNCH_SAB_F 95% CI"
"ABW",2022,43,0.659584926147895,0.99016218098979,0.999760124479692,NA,"MNCH_SAB_F 95% CI"
"ABW",2023,44,0.627378156099908,0.990515561853319,0.999794808742735,NA,"MNCH_SAB_F 95% CI"
"ABW",2024,45,0.639829592069843,0.990836447886868,0.999788664503444,NA,"MNCH_SAB_F 95% CI"
"ABW",2025,46,0.641022355073592,0.990755852001381,0.999810964780575,NA,"MNCH_SAB_F 95% CI"
"ABW",2026,47,0.62102591416431,0.991328621152453,0.999842409556934,NA,"MNCH_SAB_F 95% CI"
"ABW",2027,48,0.613872364835273,0.991792874846458,0.999847929344373,NA,"MNCH_SAB_F 95% CI"
"ABW",2028,49,0.59343376122959,0.992143504291151,0.999871019576028,NA,"MNCH_SAB_F 95% CI"
"ABW",2029,50,0.619427005513453,0.992199630235389,0.99989166875979,NA,"MNCH_SAB_F 95% CI"
"ABW",2030,51,0.569913643759321,0.992595268555037,0.999901169882799,NA,"MNCH_SAB_F 95% CI"
"AFG",1980,1,0.000286419352526223,0.00532816095666411,0.140828895304147,NA,"MNCH_SAB_F 95% CI"
"AFG",1981,2,0.000327215000095851,0.00640851348586416,0.146854885009815,NA,"MNCH_SAB_F 95% CI"
"AFG",1982,3,0.000405041985785559,0.00741090034840276,0.143147657860411,NA,"MNCH_SAB_F 95% CI"
"AFG",1983,4,0.000485005405659367,0.00867338844117055,0.137308497003875,NA,"MNCH_SAB_F 95% CI"
"AFG",1984,5,0.000633645055072917,0.0102657087117822,0.163797812310447,NA,"MNCH_SAB_F 95% CI"
"AFG",1985,6,0.000819492000600091,0.0121956461933728,0.180603868106303,NA,"MNCH_SAB_F 95% CI"
"AFG",1986,7,0.00105503377070375,0.0142206904380733,0.191794800552846,NA,"MNCH_SAB_F 95% CI"
"AFG",1987,8,0.0012456947179086,0.0168480109179181,0.211775706620149,NA,"MNCH_SAB_F 95% CI"
"AFG",1988,9,0.00166465027603836,0.0198929494818897,0.231217304016032,NA,"MNCH_SAB_F 95% CI"
"AFG",1989,10,0.00205601224566185,0.0231025154162489,0.21852265087026,NA,"MNCH_SAB_F 95% CI"
"AFG",1990,11,0.00279869390367979,0.0257960547673582,0.223534965765827,NA,"MNCH_SAB_F 95% CI"
"AFG",1991,12,0.00324116429463209,0.0307518836760274,0.229690692351803,NA,"MNCH_SAB_F 95% CI"
"AFG",1992,13,0.00421842456300313,0.0363941470864776,0.238990705380316,NA,"MNCH_SAB_F 95% CI"
"AFG",1993,14,0.0056479074745611,0.0413279925425731,0.24335199720411,NA,"MNCH_SAB_F 95% CI"
"AFG",1994,15,0.00728629433600556,0.0481800028299754,0.281402249398786,NA,"MNCH_SAB_F 95% CI"
"AFG",1995,16,0.0101607557741438,0.0558591712847807,0.28363608236133,NA,"MNCH_SAB_F 95% CI"
"AFG",1996,17,0.0116281032755727,0.0629845087064065,0.300720406695474,NA,"MNCH_SAB_F 95% CI"
"AFG",1997,18,0.0159050366693813,0.0728065853110906,0.307623985599076,NA,"MNCH_SAB_F 95% CI"
"AFG",1998,19,0.0200901022302076,0.0852336358336217,0.292984496514889,NA,"MNCH_SAB_F 95% CI"
"AFG",1999,20,0.0282555564551412,0.0960048271603532,0.304904174608919,NA,"MNCH_SAB_F 95% CI"
"AFG",2000,21,0.0359435341733421,0.109810113121868,0.304198219275049,NA,"MNCH_SAB_F 95% CI"
"AFG",2001,22,0.0503270372138079,0.128859655843149,0.303313207622051,NA,"MNCH_SAB_F 95% CI"
"AFG",2002,23,0.0663616144360752,0.150889365361957,0.295470851120855,0.143,"MNCH_SAB_F 95% CI"
"AFG",2003,24,0.0739169169083004,0.172896127557305,0.344285760868567,NA,"MNCH_SAB_F 95% CI"
"AFG",2004,25,0.084472939039333,0.199786479863394,0.397373897225497,NA,"MNCH_SAB_F 95% CI"
"AFG",2005,26,0.095183068498096,0.223109470895839,0.429301810710931,NA,"MNCH_SAB_F 95% CI"
"AFG",2006,27,0.114656337538232,0.253896771607239,0.465028794169799,NA,"MNCH_SAB_F 95% CI"
"AFG",2007,28,0.141674938613929,0.287571123096895,0.477093877507032,NA,"MNCH_SAB_F 95% CI"
"AFG",2008,29,0.179706762438787,0.322797749713311,0.494666923471263,NA,"MNCH_SAB_F 95% CI"
"AFG",2009,30,0.23218179737858,0.359236381160068,0.499363050444838,0.3545,"MNCH_SAB_F 95% CI"
"AFG",2010,31,0.263139262022331,0.385300107758895,0.515535012613358,0.389,"MNCH_SAB_F 95% CI"
"AFG",2011,32,0.291318687671631,0.411083490224391,0.547440076589056,0.399,"MNCH_SAB_F 95% CI"
"AFG",2012,33,0.303030883335551,0.439771450536125,0.607263453655667,NA,"MNCH_SAB_F 95% CI"
"AFG",2013,34,0.335598005038669,0.466044271974564,0.615034559116564,0.452,"MNCH_SAB_F 95% CI"
"AFG",2014,35,0.361397993219391,0.495692711286324,0.635776989245278,0.5205,"MNCH_SAB_F 95% CI"
"AFG",2015,36,0.378778121527679,0.527077953278753,0.670134940871344,NA,"MNCH_SAB_F 95% CI"
"AFG",2016,37,0.40662737953888,0.554999997707514,0.684484923311726,0.534,"MNCH_SAB_F 95% CI"
"AFG",2017,38,0.442089951275684,0.582683409185511,0.718995370454249,0.582,"MNCH_SAB_F 95% CI"
"AFG",2018,39,0.44366040397378,0.615311135800065,0.764966797635194,NA,"MNCH_SAB_F 95% CI"
"AFG",2019,40,0.462541770308152,0.646911664454605,0.798070603239557,0.618,"MNCH_SAB_F 95% CI"
"AFG",2020,41,0.445594861862801,0.683732940537117,0.850022043182179,NA,"MNCH_SAB_F 95% CI"
"AFG",2021,42,0.443645250606551,0.714873397284482,0.886309942745829,NA,"MNCH_SAB_F 95% CI"
"AFG",2022,43,0.446050806183475,0.745557593878996,0.910797800453055,NA,"MNCH_SAB_F 95% CI"
"AFG",2023,44,0.454671200917086,0.770344096166256,0.935500350044937,NA,"MNCH_SAB_F 95% CI"
"AFG",2024,45,0.46721236155097,0.800130253916136,0.95313828388357,NA,"MNCH_SAB_F 95% CI"
"AFG",2025,46,0.471165167790343,0.822189668816422,0.961766818337084,NA,"MNCH_SAB_F 95% CI"
"AFG",2026,47,0.463476948097777,0.846674797633625,0.968918408344011,NA,"MNCH_SAB_F 95% CI"
"AFG",2027,48,0.46821275819158,0.86199867603588,0.977933181801605,NA,"MNCH_SAB_F 95% CI"
"AFG",2028,49,0.495921527559739,0.87954904375936,0.983654742664645,NA,"MNCH_SAB_F 95% CI"
"AFG",2029,50,0.528664845208564,0.897397771681819,0.98762896667947,NA,"MNCH_SAB_F 95% CI"
"AFG",2030,51,0.528201661919789,0.909650520252097,0.989712518450149,NA,"MNCH_SAB_F 95% CI"
"AGO",1980,1,0.00389836121847048,0.0892682540025226,0.732235972014817,NA,"MNCH_SAB_F 95% CI"
"AGO",1981,2,0.00402862804548252,0.100574697006475,0.730344530443609,NA,"MNCH_SAB_F 95% CI"
"AGO",1982,3,0.00485232485245278,0.106887371709987,0.752205636928799,NA,"MNCH_SAB_F 95% CI"
"AGO",1983,4,0.00498115363065424,0.115560473523497,0.748526488974318,NA,"MNCH_SAB_F 95% CI"
"AGO",1984,5,0.00623356217824844,0.127314219097823,0.747024745237485,NA,"MNCH_SAB_F 95% CI"
"AGO",1985,6,0.00725312563468363,0.137515065010882,0.757043413286465,NA,"MNCH_SAB_F 95% CI"
"AGO",1986,7,0.00886162233584486,0.143027270143538,0.763255816018795,NA,"MNCH_SAB_F 95% CI"
"AGO",1987,8,0.00974798248342755,0.157097141995763,0.761578039193654,NA,"MNCH_SAB_F 95% CI"
"AGO",1988,9,0.0102487453470707,0.166038507932663,0.762153847030893,NA,"MNCH_SAB_F 95% CI"
"AGO",1989,10,0.0117813290089314,0.178411479982291,0.756114182488737,NA,"MNCH_SAB_F 95% CI"
"AGO",1990,11,0.0150514424798799,0.195497335540375,0.758859710183304,NA,"MNCH_SAB_F 95% CI"
"AGO",1991,12,0.0181239907139366,0.212201196693858,0.785367474441658,NA,"MNCH_SAB_F 95% CI"
"AGO",1992,13,0.0213102218377693,0.222429602053701,0.767385855986266,NA,"MNCH_SAB_F 95% CI"
"AGO",1993,14,0.0267495914418026,0.234129021001845,0.77928519200105,NA,"MNCH_SAB_F 95% CI"
"AGO",1994,15,0.0315187143241207,0.245970419627155,0.780124579179338,NA,"MNCH_SAB_F 95% CI"
"AGO",1995,16,0.0362052419628302,0.260303570112823,0.785988099270336,NA,"MNCH_SAB_F 95% CI"
"AGO",1996,17,0.0409923341843973,0.275077377203999,0.768890068881132,NA,"MNCH_SAB_F 95% CI"
"AGO",1997,18,0.0467512188918931,0.28873966610255,0.759255065947639,NA,"MNCH_SAB_F 95% CI"
"AGO",1998,19,0.0598143015321388,0.30909680875543,0.743386866468661,NA,"MNCH_SAB_F 95% CI"
"AGO",1999,20,0.0709428176069745,0.324512126044078,0.754505726419862,NA,"MNCH_SAB_F 95% CI"
"AGO",2000,21,0.0828545530764388,0.348281391767807,0.72227179162305,NA,"MNCH_SAB_F 95% CI"
"AGO",2001,22,0.0972962173882231,0.359007485005466,0.716205573024865,NA,"MNCH_SAB_F 95% CI"
"AGO",2002,23,0.121150678668098,0.384423642381617,0.725654499690764,NA,"MNCH_SAB_F 95% CI"
"AGO",2003,24,0.141431744867479,0.4008169717103,0.738385615267537,NA,"MNCH_SAB_F 95% CI"
"AGO",2004,25,0.166746163111064,0.415714135709134,0.716256511713852,NA,"MNCH_SAB_F 95% CI"
"AGO",2005,26,0.207278698116026,0.426058927625034,0.69503688859582,NA,"MNCH_SAB_F 95% CI"
"AGO",2006,27,0.254353630953671,0.450811772463959,0.671150852559777,0.473,"MNCH_SAB_F 95% CI"
"AGO",2007,28,0.25425582792062,0.46678940173007,0.692406509441674,NA,"MNCH_SAB_F 95% CI"
"AGO",2008,29,0.259666330623625,0.478211775851087,0.721558185441966,NA,"MNCH_SAB_F 95% CI"
"AGO",2009,30,0.252351072737321,0.497033056830275,0.741750844687735,NA,"MNCH_SAB_F 95% CI"
"AGO",2010,31,0.259836468681887,0.503918255568849,0.755537501772009,NA,"MNCH_SAB_F 95% CI"
"AGO",2011,32,0.255706458262536,0.509023303917595,0.748926286710227,NA,"MNCH_SAB_F 95% CI"
"AGO",2012,33,0.265458406704228,0.513638161261651,0.764631328463098,NA,"MNCH_SAB_F 95% CI"
"AGO",2013,34,0.269744044625303,0.519527969869577,0.757826943376518,NA,"MNCH_SAB_F 95% CI"
"AGO",2014,35,0.287906556010383,0.524854539989916,0.735913855164971,NA,"MNCH_SAB_F 95% CI"
"AGO",2015,36,0.315997104019679,0.538792192466778,0.744574752331227,0.4985,"MNCH_SAB_F 95% CI"
"AGO",2016,37,0.303019878237346,0.564045690962948,0.786202210420953,NA,"MNCH_SAB_F 95% CI"
"AGO",2017,38,0.291984780876935,0.58192980968892,0.823904985304007,NA,"MNCH_SAB_F 95% CI"
"AGO",2018,39,0.276739231175427,0.602318261830094,0.854252573610913,NA,"MNCH_SAB_F 95% CI"
"AGO",2019,40,0.26942713977202,0.615928383254308,0.877294548469082,NA,"MNCH_SAB_F 95% CI"
"AGO",2020,41,0.273589126639858,0.630387807540246,0.902710131475045,NA,"MNCH_SAB_F 95% CI"
"AGO",2021,42,0.247348016488568,0.646510816150635,0.920307038870149,NA,"MNCH_SAB_F 95% CI"
"AGO",2022,43,0.231598291963786,0.672625743238229,0.930580677473063,NA,"MNCH_SAB_F 95% CI"
"AGO",2023,44,0.222969682721027,0.691912186320152,0.943621443063899,NA,"MNCH_SAB_F 95% CI"
"AGO",2024,45,0.238723522175523,0.709493679420926,0.948839806716603,NA,"MNCH_SAB_F 95% CI"
"AGO",2025,46,0.2335251718438,0.71873434128527,0.956905427600594,NA,"MNCH_SAB_F 95% CI"
"AGO",2026,47,0.230776567714656,0.736554147093287,0.967520583331075,NA,"MNCH_SAB_F 95% CI"
"AGO",2027,48,0.238270517754224,0.741080374893307,0.973185595964291,NA,"MNCH_SAB_F 95% CI"
"AGO",2028,49,0.215576394905648,0.759078163061183,0.975104004766261,NA,"MNCH_SAB_F 95% CI"
"AGO",2029,50,0.243759559470167,0.775798496020146,0.979240347439346,NA,"MNCH_SAB_F 95% CI"
"AGO",2030,51,0.225374460131243,0.78209249962593,0.983831903083021,NA,"MNCH_SAB_F 95% CI"
"AIA",1980,1,0.839456451900249,0.995918252488128,0.999905183477195,NA,"MNCH_SAB_F 95% CI"
"AIA",1981,2,0.848538875585577,0.996062959499123,0.999909998484226,NA,"MNCH_SAB_F 95% CI"
"AIA",1982,3,0.869564938185149,0.996311449518776,0.999897959388966,NA,"MNCH_SAB_F 95% CI"
"AIA",1983,4,0.886042773333628,0.996357514016156,0.99989094295282,NA,"MNCH_SAB_F 95% CI"
"AIA",1984,5,0.895748906816413,0.996760464989821,0.999875222566612,NA,"MNCH_SAB_F 95% CI"
"AIA",1985,6,0.909755346814716,0.996907469930674,0.999873580482682,NA,"MNCH_SAB_F 95% CI"
"AIA",1986,7,0.913354155989108,0.996876121362338,0.999869282958346,NA,"MNCH_SAB_F 95% CI"
"AIA",1987,8,0.924909013360491,0.99700319323724,0.9998649354001,NA,"MNCH_SAB_F 95% CI"
"AIA",1988,9,0.931951850465539,0.997179213932492,0.99985384472659,NA,"MNCH_SAB_F 95% CI"
"AIA",1989,10,0.938809741373541,0.997191192414393,0.999856920480856,NA,"MNCH_SAB_F 95% CI"
"AIA",1990,11,0.945909360683161,0.997373148321145,0.999872873980759,NA,"MNCH_SAB_F 95% CI"
"AIA",1991,12,0.955005516601331,0.997403707476187,0.999843505206164,NA,"MNCH_SAB_F 95% CI"
"AIA",1992,13,0.956627885985136,0.99737067033884,0.999848452789728,NA,"MNCH_SAB_F 95% CI"
"AIA",1993,14,0.96395829668816,0.99738274082627,0.999844675793459,NA,"MNCH_SAB_F 95% CI"
"AIA",1994,15,0.968527188961388,0.9975302852071,0.999824507709437,NA,"MNCH_SAB_F 95% CI"
"AIA",1995,16,0.973828797035176,0.99759183248201,0.999811497700545,NA,"MNCH_SAB_F 95% CI"
"AIA",1996,17,0.97620925021736,0.997802443429268,0.999824997042847,NA,"MNCH_SAB_F 95% CI"
"AIA",1997,18,0.979310666338895,0.997904648242426,0.999805417364757,NA,"MNCH_SAB_F 95% CI"
"AIA",1998,19,0.980501151563415,0.998021773351055,0.999803793688877,NA,"MNCH_SAB_F 95% CI"
"AIA",1999,20,0.983239801431284,0.998143762991267,0.999781158380261,NA,"MNCH_SAB_F 95% CI"
"AIA",2000,21,0.985948256402553,0.998213071756099,0.999764175622065,NA,"MNCH_SAB_F 95% CI"
"AIA",2001,22,0.988284346860253,0.998295536939068,0.999749572242985,NA,"MNCH_SAB_F 95% CI"
"AIA",2002,23,0.989960077686731,0.998320762030307,0.999705282151441,NA,"MNCH_SAB_F 95% CI"
"AIA",2003,24,0.990976975712362,0.998384821958588,0.999657932694868,NA,"MNCH_SAB_F 95% CI"
"AIA",2004,25,0.992590374425622,0.998420931044324,0.999648269434699,NA,"MNCH_SAB_F 95% CI"
"AIA",2005,26,0.993705226194554,0.998440686877022,0.999597184996288,NA,"MNCH_SAB_F 95% CI"
"AIA",2006,27,0.994858362966632,0.99849625692725,0.99957981254257,NA,"MNCH_SAB_F 95% CI"
"AIA",2007,28,0.995648727988879,0.998584459568704,0.999497217908727,NA,"MNCH_SAB_F 95% CI"
"AIA",2008,29,0.99671752832482,0.998595176141627,0.999416426055564,NA,"MNCH_SAB_F 95% CI"
"AIA",2009,30,0.997304899971235,0.998667155519608,0.999328557516076,0.999,"MNCH_SAB_F 95% CI"
"AIA",2010,31,0.997445243346949,0.998704417120165,0.999329253826814,NA,"MNCH_SAB_F 95% CI"
"AIA",2011,32,0.997776079660521,0.998724743339696,0.999276053981008,0.999,"MNCH_SAB_F 95% CI"
"AIA",2012,33,0.997688718453209,0.998644475333714,0.99923874290097,0.999,"MNCH_SAB_F 95% CI"
"AIA",2013,34,0.997480588928195,0.998433251906332,0.999083057080134,0.999,"MNCH_SAB_F 95% CI"
"AIA",2014,35,0.996796467773596,0.998098429548952,0.998868012292318,0.988,"MNCH_SAB_F 95% CI"
"AIA",2015,36,0.997595482488925,0.998519988314604,0.999094971076547,0.999,"MNCH_SAB_F 95% CI"
"AIA",2016,37,0.997978343005477,0.998724484618534,0.999244890110701,0.999,"MNCH_SAB_F 95% CI"
"AIA",2017,38,0.998049906615034,0.998875025879006,0.999354699411948,0.999,"MNCH_SAB_F 95% CI"
"AIA",2018,39,0.998155892008201,0.998947805152299,0.999416359874942,0.999,"MNCH_SAB_F 95% CI"
"AIA",2019,40,0.998088827441096,0.999005507029926,0.999475229979756,0.999,"MNCH_SAB_F 95% CI"
"AIA",2020,41,0.997739148722345,0.999028526407641,0.999586978040523,NA,"MNCH_SAB_F 95% CI"
"AIA",2021,42,0.997448316568501,0.999076326604627,0.999673179272942,NA,"MNCH_SAB_F 95% CI"
"AIA",2022,43,0.997125226823056,0.999106799495182,0.999749868493091,NA,"MNCH_SAB_F 95% CI"
"AIA",2023,44,0.996811712477906,0.999156033113483,0.999796485206485,NA,"MNCH_SAB_F 95% CI"
"AIA",2024,45,0.996701941104112,0.999197056615343,0.999829273500423,NA,"MNCH_SAB_F 95% CI"
"AIA",2025,46,0.996358992686055,0.999226415477045,0.999851558928058,NA,"MNCH_SAB_F 95% CI"
"AIA",2026,47,0.996270610534392,0.99924221413776,0.999867125734617,NA,"MNCH_SAB_F 95% CI"
"AIA",2027,48,0.995752045464241,0.999317221363432,0.999882537852399,NA,"MNCH_SAB_F 95% CI"
"AIA",2028,49,0.99516955958664,0.99934352286681,0.999911311735003,NA,"MNCH_SAB_F 95% CI"
"AIA",2029,50,0.995332365222622,0.999383767804182,0.999920999249001,NA,"MNCH_SAB_F 95% CI"
"AIA",2030,51,0.994816086397208,0.99940753691534,0.999925217545037,NA,"MNCH_SAB_F 95% CI"
"ALA",1980,1,0.693216534520943,0.996148699277509,0.99995055914919,NA,"MNCH_SAB_F 95% CI"
"ALA",1981,2,0.698097642960929,0.996104650438434,0.999951508520906,NA,"MNCH_SAB_F 95% CI"
"ALA",1982,3,0.693109738864608,0.996256974778681,0.999941953914885,NA,"MNCH_SAB_F 95% CI"
"ALA",1983,4,0.744180390175745,0.996172909478695,0.999940589199345,NA,"MNCH_SAB_F 95% CI"
"ALA",1984,5,0.72939475846626,0.996359121590547,0.999938535923513,NA,"MNCH_SAB_F 95% CI"
"ALA",1985,6,0.756083650242996,0.996184385433769,0.999935704433489,NA,"MNCH_SAB_F 95% CI"
"ALA",1986,7,0.746535765951506,0.996147113856829,0.999931742536211,NA,"MNCH_SAB_F 95% CI"
"ALA",1987,8,0.776348677416038,0.99613309222102,0.999942117593081,NA,"MNCH_SAB_F 95% CI"
"ALA",1988,9,0.797902278422371,0.996266738431613,0.999940925916897,NA,"MNCH_SAB_F 95% CI"
"ALA",1989,10,0.815687652694639,0.996220176852638,0.999938382567445,NA,"MNCH_SAB_F 95% CI"
"ALA",1990,11,0.81627488198642,0.996161521248482,0.999932349271248,NA,"MNCH_SAB_F 95% CI"
"ALA",1991,12,0.787399084569876,0.995941768986576,0.999941908757533,NA,"MNCH_SAB_F 95% CI"
"ALA",1992,13,0.810265832933116,0.995872568303117,0.999943381616263,NA,"MNCH_SAB_F 95% CI"
"ALA",1993,14,0.819704333228361,0.995786033934135,0.999939352447135,NA,"MNCH_SAB_F 95% CI"
"ALA",1994,15,0.81253342697497,0.995987562062016,0.999931470442044,NA,"MNCH_SAB_F 95% CI"
"ALA",1995,16,0.82937707833876,0.99600076873705,0.999931065855762,NA,"MNCH_SAB_F 95% CI"
"ALA",1996,17,0.842617805835426,0.995985849135312,0.999916540363524,NA,"MNCH_SAB_F 95% CI"
"ALA",1997,18,0.846014400514695,0.996096925944722,0.999925200150216,NA,"MNCH_SAB_F 95% CI"
"ALA",1998,19,0.846726339000967,0.996184916496081,0.999916442961601,NA,"MNCH_SAB_F 95% CI"
"ALA",1999,20,0.860733494775562,0.996142094916742,0.999908456443079,NA,"MNCH_SAB_F 95% CI"
"ALA",2000,21,0.854237595644644,0.996063702401517,0.999908071325652,NA,"MNCH_SAB_F 95% CI"
"ALA",2001,22,0.861833833463434,0.996007819337487,0.999898217667241,NA,"MNCH_SAB_F 95% CI"
"ALA",2002,23,0.88197994126397,0.996122222953234,0.999892905092915,NA,"MNCH_SAB_F 95% CI"
"ALA",2003,24,0.887138813570328,0.996051895433621,0.999901035446573,NA,"MNCH_SAB_F 95% CI"
"ALA",2004,25,0.882616057020635,0.996284434083664,0.999900437301458,NA,"MNCH_SAB_F 95% CI"
"ALA",2005,26,0.889014349110604,0.996052029685036,0.999891135028505,NA,"MNCH_SAB_F 95% CI"
"ALA",2006,27,0.888436616575157,0.9960301618616,0.999889777404288,NA,"MNCH_SAB_F 95% CI"
"ALA",2007,28,0.884552908847259,0.996086012008345,0.999891211385233,NA,"MNCH_SAB_F 95% CI"
"ALA",2008,29,0.900980345696883,0.995919758416604,0.999883550239978,NA,"MNCH_SAB_F 95% CI"
"ALA",2009,30,0.904295020658233,0.996038982279551,0.999869887951337,NA,"MNCH_SAB_F 95% CI"
"ALA",2010,31,0.905141045197415,0.996091260121126,0.999886284088534,NA,"MNCH_SAB_F 95% CI"
"ALA",2011,32,0.888838532814367,0.995982187988153,0.999904103545505,NA,"MNCH_SAB_F 95% CI"
"ALA",2012,33,0.892530559962505,0.996081937945651,0.999902977334504,NA,"MNCH_SAB_F 95% CI"
"ALA",2013,34,0.894234852734255,0.995999385693211,0.999910384748322,NA,"MNCH_SAB_F 95% CI"
"ALA",2014,35,0.882636101923519,0.995964201837744,0.999911411314067,NA,"MNCH_SAB_F 95% CI"
"ALA",2015,36,0.886127482079307,0.996215934040812,0.999924896804307,NA,"MNCH_SAB_F 95% CI"
"ALA",2016,37,0.868130219288037,0.99606483452676,0.99992799123527,NA,"MNCH_SAB_F 95% CI"
"ALA",2017,38,0.867839228052533,0.996033017693208,0.999931597044673,NA,"MNCH_SAB_F 95% CI"
"ALA",2018,39,0.864602749173951,0.99583717335058,0.999932914564438,NA,"MNCH_SAB_F 95% CI"
"ALA",2019,40,0.844709870200248,0.996005804245683,0.999930064493019,NA,"MNCH_SAB_F 95% CI"
"ALA",2020,41,0.827801648022857,0.995952935457948,0.999935079907019,NA,"MNCH_SAB_F 95% CI"
"ALA",2021,42,0.831054823659324,0.996044368519791,0.999937612552486,NA,"MNCH_SAB_F 95% CI"
"ALA",2022,43,0.848616925531291,0.996126368645526,0.999934327673686,NA,"MNCH_SAB_F 95% CI"
"ALA",2023,44,0.824954223927003,0.996069839062061,0.999941906797167,NA,"MNCH_SAB_F 95% CI"
"ALA",2024,45,0.832500447856986,0.995844833150287,0.999944738990477,NA,"MNCH_SAB_F 95% CI"
"ALA",2025,46,0.833704296615086,0.996132982966836,0.999951017989173,NA,"MNCH_SAB_F 95% CI"
"ALA",2026,47,0.80469695468755,0.996002083976571,0.999950049457866,NA,"MNCH_SAB_F 95% CI"
"ALA",2027,48,0.794300778327288,0.996163329387505,0.999956341235146,NA,"MNCH_SAB_F 95% CI"
