"iso_alpha_3_code","year_start","year_end","year_mid","env_total","env_mat","truemat_vr","truemat","truemat_vr_unscaled","truemat_unscaled","tp","tn","fp","fn","up","un","include","include_bmis_global","include_bmis","include_bmat_reason","include_bmis_reason","incomplete_vr_multiplier","check_outside_of_vr","study_period_coverage","citation_short","citation_long","completeness_inq","complete_vr","obs_matdeaths","final_env","final_pm","obs_selogpm","type","definition","mat_vr","nonmat_vr","tot","tot_vr","rho_ref","mat_vr_ref","tot_vr_ref","tot_ref","dmname","iso_country_name","who_code_2","obs_matdeaths_incl_late","obs_matdeaths_late","obs_env","ill_defined_death_proportion","ill_defined_death_proportion2","obs_ill","exclude_reason","icd_utilized","icd","covid19","env_total_who_estimated","include_hasvrdata","rho_period","rho_period_max","rho_period_min","vrenv_vradj","ytot_bmis","rho_bmis","vrenv_bmat","ytot_bmat","rho_bmat","rho_intermediate","usability_percentage","include_reason","name","id","ori_vr_data_from_paho_update","special_case","t","sens","var_sens","sens_sq","oneminsens_sq","lower_sens","upper_sens","spec","var_spec","spec_sq","oneminspec_sq","lower_spec","upper_spec","rho_sesp","cov_sesp","cov.t","env_total_imputed","live_births_imputed","env_pregrelated","mmr","live_births","refID","mdeathspluslate","ramos...yes.1.","comments","env_total_lifetables","live_births_lifetables","final_mmr","final_pm_before_crisis","final_mmr_before_crisis","env_total_calculated_from_lifetables","live_births_calculated_from_birthsdata","CI.low.postmod","CI.up.postmod","multiplier","pm.adj.postmod","mmr.CI.up.postmod","mmr.CI.low.postmod","mmr.adj.postmod"
"DOM",2014,2015,2014.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,192,2745,0.0699453551912568,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,217,25,2745,0.0896174863387978,0.46120218579235,246,NA,TRUE,"104",0,3811,TRUE,0.661115995242282,0.667787143817552,0.654444846667011,2745,4152,0.661127167630058,2745,3811,0.720283390186303,0.661115995242282,0.601878612716763,NA,NA,NA,NA,FALSE,30,0.321999810527797,0.00569089528206249,0.103683880527696,0.459684259472102,0.231213103629054,0.425627526184354,0.999751143865478,6.89552644778564e-08,0.999502349660358,6.19294022183095e-08,0.998961974290056,0.999957452261159,0.0823819873678704,1.63194784818741e-06,1.63194784818741e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00123969523413362,0.0699453551912568,0.00123969523413362,3811,215022,0.177413479052823,0.255009107468124,3.06392011288021,0.214306980573042,0.00451972220777883,0.00314443530741184,0.00379832716170375
"DOM",2016,2017,2016.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,187,2695,0.0693877551020408,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,200,13,2695,0.0426716141001855,0.502411873840445,115,NA,TRUE,"104",0,4028,TRUE,0.710290942736712,0.716664953222988,0.703916932250437,2695,3794,0.710332103321033,2695,4028,0.669066534260179,0.710290942736712,0.680021085925145,NA,NA,NA,NA,FALSE,32,0.455442179176086,0.00123635801124028,0.207427579337608,0.296543220985436,0.411418982467891,0.503355904449568,0.999707169661643,7.10650125140959e-08,0.999414425074117,8.5750830232892e-08,0.999151292610591,0.999938228497332,0.061840765564578,5.79662091388943e-07,5.79662091388943e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00130877991669993,0.0693877551020408,0.00130877991669993,4028,213553,0.120964749536178,0.18404452690167,2.17214868228646,0.150720520811713,0.0034714162496426,0.00228161632536993,0.00284286457146273
"DOM",2018,2019,2018.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,213,3028,0.0703434610303831,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,235,22,3028,0.0980845442536328,0.485468956406869,297,NA,TRUE,"104",0,3742,TRUE,0.740820362885889,0.748731619227793,0.732823114627225,3028,4087,0.740885735258136,3028,3742,0.809192944949225,0.740820362885889,0.668216295571324,NA,NA,NA,NA,FALSE,34,0.504292663754839,0.00680594772971691,0.254311092907107,0.245725765397429,0.38553241213223,0.611236592888785,0.999699177514411,1.17851819115131e-07,0.999398445522989,9.04941680875343e-08,0.998620159849076,0.9999656344675,0.0504868587837027,1.42985105556237e-06,1.42985105556237e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00123001869699531,0.0703434610303831,0.00123001869699531,3742,214001,0.111294583883752,0.168097754293263,1.96494488978798,0.138221024281651,0.00293934045432213,0.00194608591965925,0.00241691895300461
"DOM",1995.724,2002.724,1999.224,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"DHS 2002",NA,NA,NA,NA,NA,0.0933576944113794,0.274806016,"dhs","pregn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00181984446428479,0.0933576944113794,0.00181984446428479,29493.604,1513016.592,0.0490772228364999,0.129987115937254,NA,0.080340610406856,0.00253387077367586,0.000956674357315628,0.00156609924900155
"DOM",2000.401,2007.401,2003.901,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"DHS 2007",NA,NA,NA,NA,NA,0.0932165393695663,0.205406891,"dhs","pregn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00207394422265484,0.0932165393695663,0.00207394422265484,33008.344,1483609.619,0.0524437488080028,0.121506866947612,NA,0.0801772091099813,0.00270336644573144,0.00116680377313201,0.00178383643875674
"DOM",2016,2017,2016.5,NA,NA,NA,NA,NA,NA,62,2497,1,65,NA,NA,FALSE,TRUE,TRUE,"No information on maternal deaths",NA,1,"N","all years","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",0.651688182720953,FALSE,NA,2625,NA,NA,"inq","maternal",63,2562,3895,2625,0.673940949935815,63,2625,3895,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4028,213553,NA,NA,NA,NA,NA,NA,NA
"DOM",2014,2015,2014.5,NA,NA,NA,NA,NA,NA,NA,NA,1,80,NA,NA,FALSE,FALSE,FALSE,"No information on maternal deaths",NA,1,"N","none","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018","PAHO maternal mortality data set (reflecting communication on data requests collected via questionnaire). November-December, 2018.",0.707163474153765,FALSE,NA,2695,NA,NA,"inq","maternal",NA,NA,NA,NA,NA,NA,NA,NA,"novr",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3811,215022,NA,NA,NA,NA,NA,NA,NA
"DOM",1985,1986,1985.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,106,1945,0.0544987146529563,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,106,NA,1945,0.124421593830334,0.560925449871465,242,NA,FALSE,"09A",0,3492,TRUE,0.529019980970504,0.538534728829686,0.519505233111323,1945,3676,0.529107725788901,1945,3492,0.556987399770905,0.529019980970504,0.463275299238303,"usability less than 60%",NA,NA,NA,FALSE,1,0.321999810527797,0.0541616462671739,0.103683891833393,0.459684270777798,0.0699075790255791,0.567134596227174,0.999751143865478,2.39478211137146e-07,0.999502349663204,6.19322486143182e-08,0.991358391230452,1.00008108706708,-0.0196610395332295,-2.2391614436465e-06,-2.2391614436465e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0544987146529563,NA,3492,207169,NA,NA,NA,NA,NA,NA,NA
"DOM",1986,1987,1986.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,99,1780,0.0556179775280899,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,99,NA,1780,0.114044943820225,0.546629213483146,203,NA,FALSE,"09A",0,3504,TRUE,0.529294369208838,0.537562366357805,0.521026372059872,1780,3362,0.529446757882213,1780,3504,0.507990867579909,0.529294369208838,0.469066032123736,"usability less than 60%",NA,NA,NA,FALSE,2,0.321999810527797,0.0503093243054375,0.103683894451801,0.459684273396207,0.0722911759660277,0.558193282243293,0.999751143865478,2.1537361612935e-07,0.999502349667457,6.1936500921107e-08,0.991471954104785,1.00006336497401,-0.0129927366748474,-1.35244972159834e-06,-1.35244972159834e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0556179775280899,NA,3504,208664,NA,NA,NA,NA,NA,NA,NA
"DOM",1987,1988,1987.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,113,1835,0.0615803814713896,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,113,NA,1835,0.114986376021798,0.553678474114441,211,NA,FALSE,"09A",0,3514,TRUE,0.525311770400319,0.532714537896475,0.517909002904163,1835,3493,0.525336387059834,1835,3514,0.522196926579397,0.525311770400319,0.464929859719439,"usability less than 60%",NA,NA,NA,FALSE,3,0.321999810527797,0.0492810184436587,0.103683893044634,0.459684271989039,0.0773113326999197,0.562470530683456,0.999751143865478,2.41040217033339e-07,0.999502349660443,6.19294876726785e-08,0.992248593163662,1.00008363319409,-0.000722061109038785,-7.86970668912831e-08,-7.86970668912831e-08,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0615803814713896,NA,3514,210540,NA,NA,NA,NA,NA,NA,NA
"DOM",1988,1989,1988.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,122,1866,0.0653804930332262,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,122,NA,1866,0.126473740621651,0.530010718113612,236,NA,FALSE,"09A",0,3520,TRUE,0.51070110701107,0.518081180811808,0.503321033210332,1866,3653,0.510813030385984,1866,3520,0.530113636363636,0.51070110701107,0.446208595674788,"usability less than 60%",NA,NA,NA,FALSE,4,0.321999810527797,0.043975754588281,0.103685743957201,0.459686122901606,0.0843626687364633,0.560645098463331,0.999751143865478,2.24071588112384e-07,0.999502349663492,6.19325361613567e-08,0.993323138233789,1.00007187867925,0.00293660333283841,2.91504547131917e-07,2.91504547131917e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0653804930332262,NA,3520,214394,NA,NA,NA,NA,NA,NA,NA
"DOM",1989,1990,1989.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114,1799,0.0633685380767093,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,114,NA,1799,0.118399110617009,0.534185658699277,213,NA,FALSE,"09A",0,3531,TRUE,0.51087386318703,0.518217251313337,0.503530475060724,1799,3521,0.510934393638171,1799,3531,0.509487397337865,0.51087386318703,0.45044021584777,"usability less than 60%",NA,NA,NA,FALSE,5,0.321999810527797,0.0472488774372306,0.103683879781949,0.459684258726354,0.0892955503948209,0.56549161992399,0.999751143865478,2.4486495173395e-07,0.999502349660426,6.19294697110899e-08,0.993749350727808,1.00008792928533,0.0136517686730351,1.46841219241995e-06,1.46841219241995e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0633685380767093,NA,3531,218646,NA,NA,NA,NA,NA,NA,NA
"DOM",1990,1991,1990.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,90,1716,0.0524475524475524,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,90,NA,1716,0.136946386946387,0.52972027972028,235,NA,FALSE,"09A",0,3546,TRUE,0.500532600773673,0.507876885126423,0.493188316420923,1716,3428,0.500583430571762,1716,3546,0.483925549915398,0.500532600773673,0.432030338389732,"usability less than 60%",NA,NA,NA,FALSE,6,0.321999810527797,0.0475186860886441,0.103684123709641,0.459684502654047,0.0916144888070326,0.571708653849527,0.999751143865478,2.63553432969172e-07,0.999502349668002,6.19370468149109e-08,0.993625127813924,1.00010213655885,0.0132566731174917,1.48354627774313e-06,1.48354627774313e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0524475524475524,NA,3546,220101,NA,NA,NA,NA,NA,NA,NA
"DOM",1991,1992,1991.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,82,1828,0.0448577680525164,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,82,NA,1828,0.140043763676149,0.553063457330416,256,NA,FALSE,"09A",0,3592,TRUE,0.49325976112314,0.501431864217364,0.485087658028917,1828,3705,0.493387314439946,1828,3592,0.50890868596882,0.49325976112314,0.424291497975709,"usability less than 60%",NA,NA,NA,FALSE,7,0.321999810527797,0.046281924539955,0.103683880850714,0.459684259795119,0.0899657036882015,0.559339392811379,0.999751143865478,2.48255820298595e-07,0.999502349660333,6.19293772421149e-08,0.995052441286917,1.00009499599205,0.0404708607471066,4.3380830869706e-06,4.3380830869706e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0448577680525164,NA,3592,220734,NA,NA,NA,NA,NA,NA,NA
"DOM",1992,1993,1992.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1719,0.0389761489237929,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,67,NA,1719,0.152995927865038,0.546247818499127,263,NA,FALSE,"09A",0,3648,TRUE,0.476981132075472,0.485077186963979,0.468885077186964,1719,3603,0.477102414654455,1719,3648,0.471217105263158,0.476981132075472,0.404107688037746,"usability less than 60%",NA,NA,NA,FALSE,8,0.321999810527797,0.0497484621266934,0.10368407681121,0.459684455755615,0.0935218394846875,0.576438149655243,0.999751143865478,2.70830263952091e-07,0.999502349660827,6.19298711687916e-08,0.995241155371088,1.00011049290099,0.0349847568171365,4.06085316161623e-06,4.06085316161623e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0389761489237929,NA,3648,220947,NA,NA,NA,NA,NA,NA,NA
"DOM",1994,1995,1994.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,67,1689,0.039668442865601,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,67,NA,1689,0.116637063351095,0.600947306098283,197,NA,FALSE,"09A",0,3789,TRUE,0.474741525978275,0.482659337783013,0.466823714173538,1689,3557,0.474838346921563,1689,3789,0.445764053840063,0.474741525978275,0.419454596570143,"usability less than 60%",NA,NA,NA,FALSE,10,0.321999810527797,0.0399652771508535,0.103683887049562,0.459684265993967,0.0933212650643294,0.559364123307564,0.999751143865478,2.66355443561612e-07,0.99950234966366,6.19327043849888e-08,0.995487612676196,1.00010778709033,0.0748210928697181,7.71962582671495e-06,7.71962582671495e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039668442865601,NA,3789,220860,NA,NA,NA,NA,NA,NA,NA
"DOM",1995,1996,1995.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,76,1908,0.039832285115304,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,76,NA,1908,0.131551362683438,0.575995807127883,251,NA,FALSE,"09A",0,3874,TRUE,0.485053222002677,0.492893109822168,0.477213334183186,1908,3933,0.48512585812357,1908,3874,0.492514197212184,0.485053222002677,0.421306890414442,"usability less than 60%",NA,NA,NA,FALSE,11,0.321999810527797,0.037727931193032,0.1036840483164,0.459684427260805,0.0937164899052173,0.547734928803005,0.999751143865478,2.60679517964311e-07,0.999502349660706,6.1929750163345e-08,0.995914099798541,1.00010204152961,0.0763317045949733,7.569895969956e-06,7.569895969956e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.039832285115304,NA,3874,219900,NA,NA,NA,NA,NA,NA,NA
"DOM",1996,1997,1996.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,43,1939,0.0221763795771016,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,43,0,1939,0.0995358432181537,0.533780299123259,193,NA,TRUE,"104",0,3971,TRUE,0.493342712153947,0.500276340250214,0.48640908405768,1939,3930,0.493384223918575,1939,3971,0.488290103248552,0.493342712153947,0.444274809160305,"usability less than 60%",NA,NA,NA,FALSE,12,0.321999810527797,0.0354080656280396,0.103683931419982,0.459684310364387,0.0977458833686086,0.5416012101227,0.999751143865478,2.37954558877952e-07,0.999502349660775,6.19298193260699e-08,0.996341629112774,1.00008553960264,0.0645224040151218,5.92254890880789e-06,5.92254890880789e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0221763795771016,NA,3971,219032,NA,NA,NA,NA,NA,NA,NA
"DOM",1997,1998,1997.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,73,2074,0.0351976856316297,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,73,0,2074,0.0800385728061716,0.532786885245902,166,NA,TRUE,"104",0,4055,TRUE,0.4863616257925,0.493242247014302,0.479481004570698,2074,4264,0.486397748592871,2074,4055,0.511467324290999,0.4863616257925,0.447467166979362,"usability less than 60%",NA,NA,NA,FALSE,13,0.321999810527797,0.0355463010324669,0.103683895743193,0.459684274687599,0.106790383014424,0.545582288285342,0.999751143865478,2.22025199096259e-07,0.999502349660334,6.19293780164016e-08,0.996529567571697,1.00007265192098,0.032803273936686,2.9141743550556e-06,2.9141743550556e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0351976856316297,NA,4055,213860,NA,NA,NA,NA,NA,NA,NA
"DOM",1998,1999,1998.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,64,2209,0.0289723856948846,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,64,0,2209,0.0787686736079674,0.527840651878678,174,NA,TRUE,"104",0,4214,TRUE,0.475480051975552,0.482265749073584,0.468694354877521,2209,4645,0.47556512378902,2209,4214,0.524205030849549,0.475480051975552,0.43810548977395,"usability less than 60%",NA,NA,NA,FALSE,14,0.321999810527797,0.0346562374847577,0.103684006320171,0.459684385264576,0.111654342320701,0.553036032284506,0.999751143865478,2.04675652937765e-07,0.999502349660807,6.19298519809771e-08,0.996789919092871,1.00005892647502,0.0333616609520277,2.80977447017415e-06,2.80977447017415e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0289723856948846,NA,4214,210618,NA,NA,NA,NA,NA,NA,NA
"DOM",1999,2000,1999.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,69,1766,0.0390713476783692,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,69,0,1766,0.101925254813137,0.512457531143828,180,NA,TRUE,"104",0,4233,TRUE,0.473984621916128,0.480730223123732,0.467286192744941,1766,3725,0.474093959731544,1766,4233,0.417198204583038,0.473984621916128,0.425771812080537,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,15,0.321999810527797,0.0333697081283842,0.103683943130235,0.45968432207464,0.113318660811263,0.54102636977733,0.999751143865478,2.02329655131389e-07,0.99950234966057,6.19296141002656e-08,0.997128309454802,1.00006650184187,0.0253614749781087,2.08391731133929e-06,2.08391731133929e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0390713476783692,NA,4233,214538,NA,NA,NA,NA,NA,NA,NA
"DOM",2000,2001,2000.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,51,1892,0.0269556025369979,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,51,0,1892,0.108350951374207,0.474101479915433,205,NA,TRUE,"104",0,4306,TRUE,0.462729331299968,0.469383982623966,0.456074679975969,1892,4088,0.462818003913894,1892,4306,0.439386901997213,0.462729331299968,0.412671232876712,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,16,0.321999810527797,0.0342819686248511,0.103683878044214,0.459684256988619,0.118167911189318,0.550906510963901,0.999751143865478,1.78660821265048e-07,0.999502349660334,6.19293786337838e-08,0.997279942313713,1.000042128087,0.0168165366197704,1.31608547759912e-06,1.31608547759912e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0269556025369979,NA,4306,219389,NA,NA,NA,NA,NA,NA,NA
"DOM",2001,2002,2001.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,2107,0.0299003322259136,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,63,0,2107,0.0982439487422876,0.501661129568106,207,NA,TRUE,"104",0,4391,TRUE,0.450657596371882,0.457233560090703,0.444081632653061,2107,4675,0.450695187165775,2107,4391,0.479845137781826,0.450657596371882,0.406417112299465,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,17,0.321999810527797,0.0331763625113522,0.103683880752138,0.459684259696543,0.124184381025487,0.561852943106234,0.999751143865478,1.68347663177983e-07,0.999502349660368,6.19294123207898e-08,0.997234715400056,1.00003245734869,0.0126900517775005,9.48377679663956e-07,9.48377679663956e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0299003322259136,NA,4391,218606,NA,NA,NA,NA,NA,NA,NA
"DOM",2002,2003,2002.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,63,2039,0.0308974987739088,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,63,0,2039,0.0769985286905346,0.497793035801864,157,NA,TRUE,"104",0,4495,TRUE,0.463012005649718,0.469500353107345,0.45652365819209,2039,4403,0.463093345446287,2039,4495,0.453615127919911,0.463012005649718,0.427435839200545,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,18,0.321999810527797,0.0310603078882665,0.103683903971736,0.459684282916142,0.128394325734412,0.536941423335653,0.999751143865478,1.47990841818773e-07,0.999502349664015,6.19330598541095e-08,0.997238971590667,1.00001661119771,-0.00259361449304709,-1.75843258457608e-07,-1.75843258457608e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0308974987739088,NA,4495,215858,NA,NA,NA,NA,NA,NA,NA
"DOM",2003,2004,2003.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,58,2133,0.0271917487107361,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,58,0,2133,0.0623534927332396,0.519924988279419,133,NA,TRUE,"104",0,4625,TRUE,0.460443987314648,0.466829519156596,0.454058455472701,2133,4632,0.460492227979275,2133,4625,0.461189189189189,0.460443987314648,0.431778929188256,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,19,0.321999810527797,0.0289130478294196,0.103684557450561,0.459684936394966,0.133181754239354,0.545987289779635,0.999751143865478,1.72749013419102e-07,0.999502349664525,6.19335695714781e-08,0.997690195617875,1.00005047946538,-0.0103209488620507,-7.29414431218002e-07,-7.29414431218002e-07,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0271917487107361,NA,4625,213179,NA,NA,NA,NA,NA,NA,NA
"DOM",2004,2005,2004.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,83,2319,0.0357912893488573,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dominican Republic",2170,83,0,2319,0.0638206123329021,0.505390254420009,148,NA,TRUE,"104",0,4839,TRUE,0.43459792612335,0.440886186648899,0.428351309707242,2319,5335,0.434676663542643,2319,4839,0.479231246125232,0.43459792612335,0.406935332708529,"CRVS overlaps with spec. study",NA,NA,NA,FALSE,20,0.321999810527797,0.0272820860760639,0.103683878118934,0.45968425706334,0.133289626942874,0.533805354218694,0.999751143865478,1.49198194303311e-07,0.999502349660931,6.19299753821186e-08,0.997860833694765,1.00002062744419,-0.0160361452995041,-1.0231058161662e-06,-1.0231058161662e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0357912893488573,NA,4839,210347,NA,NA,NA,NA,NA,NA,NA
