"iso_country_name","who_code_2","iso_alpha_3_code","year_mid","year_start","year_end","obs_matdeaths_incl_late","obs_matdeaths_late","obs_env","ill_defined_death_proportion","ill_defined_death_proportion2","obs_ill","include","exclude_reason","icd_utilized","icd","covid19","obs_matdeaths","env_total_who_estimated","include_hasvrdata","rho_period","rho_period_max","rho_period_min","vrenv_vradj","ytot_bmis","rho_bmis","vrenv_bmat","ytot_bmat","rho_bmat","rho_intermediate","usability_percentage","include_reason","final_env","final_pm","obs_selogpm","type","definition","name","id","ori_vr_data_from_paho_update","special_case"
"Cabo Verde","1060","CPV",2011.5,2011,2012,5,0,110,0.0454545454545455,0.5,5,TRUE,NA,TRUE,"103",0,5,131,TRUE,1,1,1,110,110,1,110,110,1,1,0.954545454545455,NA,110,0.0454545454545455,NA,"vr","maternal",NA,NA,NA,FALSE
"Cabo Verde","1060","CPV",2012.5,2012,2013,1,0,151,0.033112582781457,0.556291390728477,5,TRUE,NA,TRUE,"103",0,1,124,TRUE,1,1,1,151,151,1,151,151,1,1,0.966887417218543,NA,151,0.00662251655629139,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",1987.5,1987,1988,1202,NA,24504,0.048196212863206,0.722984002611818,1181,TRUE,NA,FALSE,"09B",0,1202,26864,TRUE,0.912150089338892,0.915537522334723,0.908762656343061,24504,26864,0.912150089338892,24504,26864,0.912150089338892,0.912150089338892,0.868187909469923,NA,24504,0.0490532158015018,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",1991.5,1991,1992,713,NA,22958,0.0660336266225281,0.728852687516334,1516,TRUE,NA,FALSE,"09B",0,713,25831,TRUE,0.878030759658572,0.880850070968871,0.875192004821995,22958,26147,0.878035721115233,22958,25831,0.888777050830398,0.878030759658572,0.820055838145868,NA,22958,0.0310567122571653,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",1992.5,1992,1993,700,NA,22200,0.0571171171171171,0.740855855855856,1268,TRUE,NA,FALSE,"09B",0,700,25600,TRUE,0.878030759658572,0.880850070968871,0.875192004821995,22200,25283,0.87806035676146,22200,25600,0.8671875,0.878030759658572,0.827908080528418,NA,22200,0.0315315315315315,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",2000.5,2000,2001,491,4,20471,0.105075472619804,0.706804748180353,2151,TRUE,NA,TRUE,"103",0,487,23828,TRUE,0.880902033888873,0.883267020951003,0.878523135138143,20471,23238,0.880927790687667,20471,23828,0.859115326506631,0.880902033888873,0.788363886737241,NA,20471,0.0237897513555762,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",2001.5,2001,2002,512,7,21314,0.099793562916393,0.719573988927465,2127,TRUE,NA,TRUE,"103",0,505,23934,TRUE,0.883374535180838,0.885400004154808,0.881338679186489,21314,24127,0.883408629336428,21314,23934,0.890532297150497,0.883374535180838,0.795250134703859,NA,21314,0.0236933470958056,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",2002.5,2002,2003,646,6,21536,0.0836274145616642,0.733005200594354,1801,TRUE,NA,TRUE,"103",0,640,24120,TRUE,0.88129234837217,0.883110229714097,0.879466203933234,21536,24436,0.881322638729743,21536,24120,0.892868988391376,0.88129234837217,0.807619905058111,NA,21536,0.0297176820208024,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",2003.5,2003,2004,692,5,21725,0.0779286536248562,0.732750287686997,1693,TRUE,NA,TRUE,"103",0,687,24392,TRUE,0.885214007782101,0.886996043553608,0.883423797534578,21725,24542,0.885217178714041,21725,24392,0.890660872417186,0.885214007782101,0.816233395811262,NA,21725,0.0316225546605293,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",2004.5,2004,2005,535,8,21608,0.0811273602369493,0.756710477600889,1753,TRUE,NA,TRUE,"103",0,527,24746,TRUE,0.882397559834095,0.884188951471039,0.880598098865452,21608,24487,0.882427410462694,21608,24746,0.873191626929605,0.882397559834095,0.810838404051129,NA,21608,0.0243891151425398,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",2005.5,2005,2006,565,8,22107,0.0764011399104356,0.759035599583842,1689,TRUE,NA,TRUE,"103",0,557,25140,TRUE,0.875755887969446,0.877577975811585,0.87392584341184,22107,25243,0.875767539515905,22107,25140,0.879355608591885,0.875755887969446,0.808857901200333,NA,22107,0.0251956393902384,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",2006.5,2006,2007,603,7,22376,0.0698963174830175,0.77359671076153,1564,TRUE,NA,TRUE,"103",0,596,25528,TRUE,0.87113300956401,0.872968922852413,0.869289250492323,22376,25686,0.871136027407927,22376,25528,0.876527734252585,0.87113300956401,0.810246827065327,NA,22376,0.0266356810868788,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",2007.5,2007,2008,567,1,22249,0.073126882107061,0.774147152681019,1627,TRUE,NA,TRUE,"103",0,566,25874,TRUE,0.874582471150791,0.876388210767788,0.872768981578356,22249,25439,0.874601989071897,22249,25874,0.859897967071191,0.874582471150791,0.810645072526436,NA,22249,0.0254393455885658,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",2008.5,2008,2009,449,6,22692,0.0714348669134497,0.784902168164992,1621,TRUE,NA,TRUE,"103",0,443,26169,TRUE,0.884093001841621,0.885827194597913,0.882351135666053,22692,25666,0.884126860437933,22692,26169,0.867132867132867,0.884093001841621,0.820969375827943,NA,22692,0.0195222986074387,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",2009.5,2009,2010,577,11,23426,0.0681721164518057,0.790105011525655,1597,TRUE,NA,TRUE,"103",0,566,26322,TRUE,0.888133192179681,0.889831605724339,0.886427162430788,23426,26376,0.888155899302396,23426,26322,0.889977965200213,0.888133192179681,0.827608431907795,NA,23426,0.0241611884231196,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",2010.5,2010,2011,519,6,24472,0.0754740111147434,0.787185354691076,1847,TRUE,NA,TRUE,"103",0,513,26427,TRUE,0.903178599050667,0.904770931590361,0.901578683975069,24472,27095,0.903192470935597,24472,26427,0.926022628372498,0.903178599050667,0.835024912345451,NA,24472,0.0209627329192547,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",2011.5,2011,2012,550,12,23772,0.0743732121823995,0.773767457513041,1768,TRUE,NA,TRUE,"103",0,538,26507,TRUE,0.913250952870712,0.914763446064493,0.911730897210963,23772,26030,0.913253937764118,23772,26507,0.89681970800166,0.913250952870712,0.845332308874376,NA,23772,0.0226316675079926,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",2012.5,2012,2013,531,12,24751,0.0680376550442406,0.791281160357157,1684,TRUE,NA,TRUE,"103",0,519,26457,TRUE,0.922085091580078,0.923529500733548,0.920640682426607,24751,26842,0.922099694508606,24751,26457,0.935518010356427,0.922085091580078,0.85936219357723,NA,24751,0.0209688497434447,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",2013.5,2013,2014,503,15,24340,0.0917830731306491,0.765529991783073,2234,TRUE,NA,TRUE,"103",0,488,26519,TRUE,0.932084273662209,0.933439861866319,0.930721112339639,24340,26113,0.93210278405392,24340,26519,0.917832497454655,0.932084273662209,0.846551526059817,NA,24340,0.0200493015612161,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",2014.5,2014,2015,496,13,24596,0.0488290778988453,0.803748577004391,1201,TRUE,NA,TRUE,"103",0,483,26324,TRUE,0.94265791694865,0.943912583929617,0.941395645925374,24596,26092,0.942664418212479,24596,26324,0.934356480777997,0.94265791694865,0.896634983903112,NA,24596,0.0196373394047813,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",2015.5,2015,2016,409,9,25619,0.0852101955579843,0.770834146531871,2183,TRUE,NA,TRUE,"103",0,400,26239,TRUE,0.940265317662881,0.941549112805857,0.938981522519907,25619,27246,0.940284812449534,25619,26239,0.976371050726018,0.940265317662881,0.860162959700507,NA,25619,0.01561341192084,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",2016.5,2016,2017,345,5,24662,0.0915578622982726,0.764536533938853,2258,TRUE,NA,TRUE,"103",0,340,25970,TRUE,0.951008069168699,0.952177290943916,0.94983115514496,24662,25932,0.951025759679161,24662,25970,0.949634193299961,0.951008069168699,0.863951874132346,NA,24662,0.0137863920201119,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",2017.5,2017,2018,303,8,23828,0.0969028034245425,0.764814503944939,2309,TRUE,NA,TRUE,"103",0,295,25810,TRUE,0.962286765956789,0.9633229712801,0.96124282775793,23828,24761,0.962319777068777,23828,25810,0.923208058891902,0.962286765956789,0.869068292879932,NA,23828,0.0123803928151754,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",2018.5,2018,2019,285,8,24927,0.102980703654672,0.766919404661612,2567,TRUE,NA,TRUE,"103",0,277,25658,TRUE,0.958701578401032,0.959914240533959,0.957479214971042,24927,26000,0.958730769230769,24927,25658,0.971509860472367,0.958701578401032,0.86,NA,24927,0.0111124483491796,NA,"vr","maternal",NA,NA,NA,FALSE
"Egypt","1125","EGY",2019.5,2019,2020,271,7,25405,0.107892147215115,0.761897264318048,2741,TRUE,NA,TRUE,"103",0,264,25641,TRUE,0.961755437108509,0.963104177203699,0.960393728358557,25405,26415,0.961764149157676,25405,25641,0.990795990795991,0.961755437108509,0.857997349990536,NA,25405,0.010391655185987,NA,"vr","maternal",NA,NA,NA,FALSE
"Libya","1250","LBY",2016.5,2016,2017,12,0,1017,0.296951819075713,0.491642084562439,302,FALSE,NA,TRUE,"103",0,12,2748,TRUE,0.37462962962963,0.387592592592593,0.361666666666667,1017,2714,0.374723655121592,1017,2748,0.370087336244541,0.37462962962963,0.263448784082535,"usability less than 60%",1017,0.0117994100294985,NA,"vr","maternal",NA,NA,NA,FALSE
"Libya","1250","LBY",2017.5,2017,2018,8,0,1006,0.23558648111332,0.585487077534791,237,FALSE,NA,TRUE,"103",0,8,2652,TRUE,0.37462962962963,0.387592592592593,0.361666666666667,1006,2685,0.374674115456238,1006,2652,0.379336349924585,0.37462962962963,0.286405959031657,"usability less than 60%",1006,0.00795228628230616,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",1985.5,1985,1986,19,NA,408,0.0196078431372549,0.659313725490196,8,TRUE,NA,FALSE,"09B",0,19,408,TRUE,1,1,1,408,408,1,408,408,1,1,0.980392156862745,NA,408,0.0465686274509804,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",1986.5,1986,1987,23,NA,438,0.0251141552511416,0.607305936073059,11,TRUE,NA,FALSE,"09B",0,23,416,TRUE,1,1,1,438,438,1,438,438,1,1,0.974885844748858,NA,438,0.0525114155251142,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",1987.5,1987,1988,19,NA,424,0.0259433962264151,0.596698113207547,11,TRUE,NA,FALSE,"09B",0,19,421,TRUE,1,1,1,424,424,1,424,424,1,1,0.974056603773585,NA,424,0.044811320754717,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",1988.5,1988,1989,9,NA,424,0.00943396226415094,0.608490566037736,4,TRUE,NA,FALSE,"09B",0,9,404,TRUE,1,1,1,424,424,1,424,424,1,1,0.990566037735849,NA,424,0.0212264150943396,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",1989.5,1989,1990,4,NA,387,0.0180878552971576,0.635658914728682,7,TRUE,NA,FALSE,"09B",0,4,391,TRUE,0.998993457473578,1,0.997483643683946,387,387,1,387,387,1,1,0.981912144702842,NA,387,0.0103359173126615,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",1990.5,1990,1991,15,NA,378,0.00793650793650794,0.634920634920635,3,TRUE,NA,FALSE,"09B",0,15,379,TRUE,1,1,1,378,378,1,378,378,1,1,0.992063492063492,NA,378,0.0396825396825397,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",1991.5,1991,1992,15,NA,372,0.0134408602150538,0.663978494623656,5,TRUE,NA,FALSE,"09B",0,15,392,TRUE,0.995975855130785,0.998490945674044,0.992957746478873,372,372,1,372,372,1,1,0.986559139784946,NA,372,0.0403225806451613,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",1992.5,1992,1993,9,NA,431,0.0116009280742459,0.719257540603248,5,TRUE,NA,FALSE,"09B",0,9,407,TRUE,1,1,1,431,431,1,431,431,1,1,0.988399071925754,NA,431,0.0208816705336427,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",1993.5,1993,1994,6,NA,412,0.0169902912621359,0.701456310679612,7,TRUE,NA,FALSE,"09B",0,6,419,TRUE,1,1,1,412,412,1,412,412,1,1,0.983009708737864,NA,412,0.0145631067961165,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",1994.5,1994,1995,15,NA,411,0.0267639902676399,0.695863746958638,11,TRUE,NA,FALSE,"09B",0,15,405,TRUE,0.998999499749875,1,0.997498749374687,411,411,1,411,411,1,1,0.97323600973236,NA,411,0.0364963503649635,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",1995.5,1995,1996,12,NA,387,0.0155038759689922,0.700258397932817,6,TRUE,NA,FALSE,"09B",0,12,384,TRUE,0.991440080563948,0.995468277945619,0.987411883182276,387,387,1,387,387,1,1,0.984496124031008,NA,387,0.0310077519379845,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",1996.5,1996,1997,6,NA,356,0.0365168539325843,0.696629213483146,13,TRUE,NA,FALSE,"09B",0,6,384,TRUE,0.995454545454545,0.997979797979798,0.992424242424242,356,356,1,356,356,1,1,0.963483146067416,NA,356,0.0168539325842697,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",1997.5,1997,1998,10,NA,403,0.0620347394540943,0.684863523573201,25,TRUE,NA,FALSE,"09B",0,10,394,TRUE,0.987933634992459,0.992458521870287,0.982905982905983,403,403,1,403,403,1,1,0.937965260545906,NA,403,0.0248138957816377,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",1998.5,1998,1999,4,NA,414,0.0265700483091787,0.731884057971015,11,TRUE,NA,FALSE,"09B",0,4,413,TRUE,0.98956780923994,0.993541977148535,0.985096870342772,414,414,1,414,414,1,1,0.973429951690821,NA,414,0.00966183574879227,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",1999.5,1999,2000,7,NA,405,0.0197530864197531,0.671604938271605,8,TRUE,NA,FALSE,"09B",0,7,414,TRUE,0.996076508092202,0.998528690534576,0.993133889161354,405,405,1,405,405,1,1,0.980246913580247,NA,405,0.0172839506172839,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2000.5,2000,2001,3,NA,414,0.0072463768115942,0.789855072463768,3,TRUE,NA,FALSE,"09B",0,3,408,TRUE,0.984473556525958,0.98981077147016,0.979136341581756,414,414,1,414,414,1,1,0.992753623188406,NA,414,0.0072463768115942,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2001.5,2001,2002,4,NA,395,0.0126582278481013,0.751898734177215,5,TRUE,NA,FALSE,"09B",0,4,410,TRUE,0.989835430784124,0.993707647628267,0.985479186834463,395,395,1,395,395,1,1,0.987341772151899,NA,395,0.010126582278481,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2002.5,2002,2003,1,NA,401,0.0149625935162095,0.763092269326683,6,TRUE,NA,FALSE,"09B",0,1,416,TRUE,0.986975397973951,0.991799324650265,0.981669078630005,401,401,1,401,401,1,1,0.985037406483791,NA,401,0.00249376558603491,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2003.5,2003,2004,4,NA,430,0.0232558139534884,0.793023255813953,10,TRUE,NA,FALSE,"09B",0,4,418,TRUE,0.97841726618705,0.984652278177458,0.972182254196643,430,430,1,430,430,1,1,0.976744186046512,NA,430,0.00930232558139535,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2004.5,2004,2005,3,NA,406,0.0123152709359606,0.773399014778325,5,TRUE,NA,FALSE,"09B",0,3,421,TRUE,0.981437410756782,0.987148976677772,0.975249881009043,406,406,1,406,406,1,1,0.987684729064039,NA,406,0.00738916256157635,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2005.5,2005,2006,4,0,408,0.0122549019607843,0.754901960784314,5,TRUE,NA,TRUE,"104",0,4,420,TRUE,0.986236355007119,0.990982439487423,0.981015662078785,408,408,1,408,408,1,1,0.987745098039216,NA,408,0.00980392156862745,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2006.5,2006,2007,3,0,417,0.00959232613908873,0.779376498800959,4,TRUE,NA,TRUE,"104",0,3,426,TRUE,0.967345007098911,0.974917179365831,0.959772834831992,417,417,1,417,417,1,1,0.990407673860911,NA,417,0.00719424460431655,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2007.5,2007,2008,6,0,417,0.00719424460431655,0.79136690647482,3,TRUE,NA,TRUE,"104",0,6,422,TRUE,0.96390060947023,0.971401781528364,0.955930614158462,417,417,1,417,417,1,1,0.992805755395683,NA,417,0.0143884892086331,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2008.5,2008,2009,6,0,396,0.00757575757575758,0.797979797979798,3,TRUE,NA,TRUE,"104",0,6,424,TRUE,0.978159851301115,0.984200743494424,0.971654275092937,396,396,1,396,396,1,1,0.992424242424242,NA,396,0.0151515151515152,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2009.5,2009,2010,10,0,418,0.00717703349282297,0.772727272727273,3,TRUE,NA,TRUE,"104",0,10,441,TRUE,0.954272517321016,0.963048498845266,0.945496535796767,418,418,1,418,418,1,1,0.992822966507177,NA,418,0.0239234449760766,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2010.5,2010,2011,4,0,457,0.00437636761487965,0.781181619256017,2,TRUE,NA,TRUE,"104",0,4,439,TRUE,0.956804458894566,0.965164886205295,0.947979563399907,457,457,1,457,457,1,1,0.99562363238512,NA,457,0.0087527352297593,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2011.5,2011,2012,5,0,378,0.00793650793650794,0.746031746031746,3,TRUE,NA,TRUE,"104",0,5,439,TRUE,0.949744067007911,0.958585388552815,0.940437412750116,378,378,1,378,378,1,1,0.992063492063492,NA,378,0.0132275132275132,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2012.5,2012,2013,9,1,411,0.0072992700729927,0.749391727493917,3,TRUE,NA,TRUE,"104",0,8,410,TRUE,0.955399061032864,0.963849765258216,0.946478873239437,411,411,1,411,411,1,1,0.992700729927007,NA,411,0.0194647201946472,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2013.5,2013,2014,9,0,377,0.0106100795755968,0.758620689655172,4,TRUE,NA,TRUE,"104",0,9,420,TRUE,0.941761363636364,0.951704545454545,0.931818181818182,377,377,1,377,377,1,1,0.989389920424403,NA,377,0.0238726790450928,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2014.5,2014,2015,7,0,412,0.00970873786407767,0.779126213592233,4,TRUE,NA,TRUE,"104",0,7,422,TRUE,0.950764818355641,0.959847036328872,0.941204588910134,412,412,1,412,412,1,1,0.990291262135922,NA,412,0.0169902912621359,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2015.5,2015,2016,4,0,411,0.0072992700729927,0.815085158150852,3,TRUE,NA,TRUE,"104",0,4,421,TRUE,0.941371158392435,0.951300236406619,0.93096926713948,411,411,1,411,411,1,1,0.992700729927007,NA,411,0.0097323600973236,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2016.5,2016,2017,6,0,378,0.00264550264550265,0.796296296296296,1,TRUE,NA,TRUE,"104",0,6,419,TRUE,0.961484264913105,0.969469234382339,0.953029591357445,378,378,1,378,378,1,1,0.997354497354497,NA,378,0.0158730158730159,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2017.5,2017,2018,10,0,413,0.00726392251815981,0.753026634382567,3,TRUE,NA,TRUE,"104",0,10,433,TRUE,0.967772069126576,0.975245212517515,0.960298925735638,413,413,1,413,413,1,1,0.99273607748184,NA,413,0.0242130750605327,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2018.5,2018,2019,5,0,433,0.0115473441108545,0.764434180138568,5,TRUE,NA,TRUE,"104",0,5,434,TRUE,0.972972972972973,0.979611190137506,0.965860597439545,433,433,1,433,433,1,1,0.988452655889146,NA,433,0.0115473441108545,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2019.5,2019,2020,8,0,437,0.011441647597254,0.794050343249428,5,TRUE,NA,TRUE,"104",0,8,434,TRUE,0.995402298850575,0.99816091954023,0.992183908045977,437,437,1,437,437,1,1,0.988558352402746,NA,437,0.0183066361556064,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2020.5,2020,2021,8,0,391,0.0230179028132992,0.739130434782609,9,TRUE,NA,TRUE,"104",1,8,389,TRUE,1,1,1,391,391,1,391,391,1,1,0.976982097186701,NA,391,0.020460358056266,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2021.5,2021,2022,7,2,491,0.0183299389002037,0.727087576374745,9,TRUE,NA,TRUE,"104",54,5,485,TRUE,1,1,1,491,491,1,491,491,1,1,0.981670061099796,NA,491,0.010183299389002,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2022.5,2022,2023,5,0,448,0.00446428571428571,0.756696428571429,2,TRUE,NA,TRUE,"104",10,5,438,TRUE,1,1,1,448,448,1,448,448,1,1,0.995535714285714,NA,448,0.0111607142857143,NA,"vr","maternal",NA,NA,NA,FALSE
"Mauritius","1300","MUS",2023.5,2023,2024,4,0,446,0.00672645739910314,0.753363228699552,3,TRUE,NA,TRUE,"104",0,4,429,TRUE,1,1,1,446,446,1,446,446,1,1,0.993273542600897,NA,446,0.00896860986547085,NA,"vr","maternal",NA,NA,NA,FALSE
"Morocco","1310","MAR",2000.5,2000,2001,102,0,2540,0.214566929133858,0.536614173228346,545,FALSE,NA,TRUE,"104",0,102,17097,TRUE,0.156406911003044,0.159569841458111,0.153243980547978,2540,16239,0.156413572264302,2540,17097,0.148564075568813,0.156406911003044,0.122852392388694,"usability less than 60%",2540,0.0401574803149606,NA,"vr","maternal",NA,NA,NA,FALSE
"Morocco","1310","MAR",2001.5,2001,2002,87,0,2809,0.227127091491634,0.543609825560698,638,FALSE,NA,TRUE,"104",0,87,16858,TRUE,0.151547268954604,0.154264132917345,0.148830404991864,2809,18535,0.151551119503642,2809,16858,0.166627120654882,0.151547268954604,0.117129754518479,"usability less than 60%",2809,0.0309718761124955,NA,"vr","maternal",NA,NA,NA,FALSE
"Morocco","1310","MAR",2002.5,2002,2003,100,0,2563,0.235661334373781,0.507998439328911,604,FALSE,NA,TRUE,"104",0,100,16631,TRUE,0.163896057132569,0.166416611654564,0.161387505251155,2563,15637,0.163906120099763,2563,16631,0.154109794961217,0.163896057132569,0.125279785125024,"usability less than 60%",2563,0.0390167772142021,NA,"vr","maternal",NA,NA,NA,FALSE
"Morocco","1310","MAR",2003.5,2003,2004,79,0,2240,0.213839285714286,0.542410714285714,479,FALSE,NA,TRUE,"104",0,79,16403,TRUE,0.167854661874415,0.17070887069981,0.165015554683017,2240,13344,0.167865707434053,2240,16403,0.136560385295373,0.167854661874415,0.131969424460432,"usability less than 60%",2240,0.0352678571428571,NA,"vr","maternal",NA,NA,NA,FALSE
"Morocco","1310","MAR",2004.5,2004,2005,82,0,3503,0.192691978304311,0.596916928347131,675,FALSE,NA,TRUE,"104",0,82,16326,TRUE,0.168273905996759,0.171576175040519,0.164971636952998,3503,20817,0.168275928327809,3503,16326,0.21456572338601,0.168273905996759,0.135850506797329,"usability less than 60%",3503,0.0234085069940051,NA,"vr","maternal",NA,NA,NA,FALSE
"Morocco","1310","MAR",2007.5,2007,2008,72,0,3361,0.236239214519488,0.555786968164237,794,FALSE,NA,TRUE,"104",0,72,14724,TRUE,0.230327773241572,0.234317041875656,0.226338504607489,3361,14592,0.230331688596491,3361,14724,0.22826677533279,0.230327773241572,0.175918311403509,"usability less than 60%",3361,0.0214221957750669,NA,"vr","maternal",NA,NA,NA,FALSE
"Morocco","1310","MAR",2008.5,2008,2009,74,0,3145,0.209856915739269,0.558664546899841,660,FALSE,NA,TRUE,"104",0,74,14278,TRUE,0.229293485012512,0.232771931069977,0.225832786128809,3145,13716,0.229294254884806,3145,14278,0.220268945230424,0.229293485012512,0.181175269757947,"usability less than 60%",3145,0.0235294117647059,NA,"vr","maternal",NA,NA,NA,FALSE
"Morocco","1310","MAR",2009.5,2009,2010,115,0,3367,0.203445203445203,0.556281556281556,685,FALSE,NA,TRUE,"104",0,115,13863,TRUE,0.230111502686464,0.233245710324109,0.226977295048819,3367,14632,0.230112083105522,3367,13863,0.2428767222102,0.230111502686464,0.18329688354292,"usability less than 60%",3367,0.0341550341550342,NA,"vr","maternal",NA,NA,NA,FALSE
"Morocco","1310","MAR",2010.5,2010,2011,65,0,3047,0.222185756481785,0.551690187069248,677,FALSE,NA,TRUE,"104",0,65,13482,TRUE,0.227794317858799,0.230980984724944,0.22462261186996,3047,13376,0.227796052631579,3047,13482,0.226005043762053,0.227794317858799,0.177183014354067,"usability less than 60%",3047,0.0213324581555628,NA,"vr","maternal",NA,NA,NA,FALSE
"Morocco","1310","MAR",2011.5,2011,2012,98,0,3012,0.22609561752988,0.517596281540505,681,FALSE,NA,TRUE,"104",0,98,12889,TRUE,0.228109669005775,0.231354406011302,0.224880457057691,3012,13204,0.228112693123296,3012,12889,0.233687640623788,0.228109669005775,0.17653741290518,"usability less than 60%",3012,0.0325365205843293,NA,"vr","maternal",NA,NA,NA,FALSE
"Morocco","1310","MAR",2012.5,2012,2013,93,0,2655,0.202636534839925,0.526553672316384,538,FALSE,NA,TRUE,"104",0,93,12329,TRUE,0.228611523324085,0.231918188270211,0.22530485837796,2655,11613,0.228623094807543,2655,12329,0.215345932354611,0.228611523324085,0.182295703091363,"usability less than 60%",2655,0.0350282485875706,NA,"vr","maternal",NA,NA,NA,FALSE
"Morocco","1310","MAR",2013.5,2013,2014,62,0,2612,0.182618683001531,0.571592649310873,477,FALSE,NA,TRUE,"104",0,62,11849,TRUE,0.232315773574773,0.235705774749526,0.22892577240002,2612,11243,0.232322333896647,2612,11849,0.220440543505781,0.232315773574773,0.189895935248599,"usability less than 60%",2612,0.0237366003062787,NA,"vr","maternal",NA,NA,NA,FALSE
"Morocco","1310","MAR",2014.5,2014,2015,77,0,2847,0.164383561643836,0.578854935019319,468,FALSE,NA,TRUE,"104",0,77,11447,TRUE,0.232222454380833,0.235687421646469,0.228774899011004,2847,12259,0.232237539766702,2847,11447,0.248711452782388,0.232222454380833,0.19406150583245,"usability less than 60%",2847,0.0270460133473832,NA,"vr","maternal",NA,NA,NA,FALSE
