"","iso_alpha_3_code","year_start","year_end","year_mid","env_total","env_mat","truemat_vr","truemat","truemat_vr_unscaled","truemat_unscaled","tp","tn","fp","fn","up","un","include","include_bmis_global","include_bmis","include_bmat_reason","include_bmis_reason","incomplete_vr_multiplier","check_outside_of_vr","study_period_coverage","citation_short","citation_long","completeness_inq","complete_vr","obs_matdeaths","final_env","final_pm","obs_selogpm","type","definition","mat_vr","nonmat_vr","tot","tot_vr","rho_ref","mat_vr_ref","tot_vr_ref","tot_ref","dmname","iso_country_name","who_code_2","obs_matdeaths_incl_late","obs_matdeaths_late","obs_env","ill_defined_death_proportion","ill_defined_death_proportion2","obs_ill","exclude_reason","icd_utilized","icd","env_total_who_estimated","include_hasvrdata","rho_period","rho_period_max","rho_period_min","vrenv_vradj","ytot_bmis","rho_bmis","vrenv_bmat","ytot_bmat","rho_bmat","rho_intermediate","usability_percentage","include_reason","name","id","ori_vr_data_from_paho_update","special_case","t","sens","var_sens","sens_sq","oneminsens_sq","lower_sens","upper_sens","spec","var_spec","spec_sq","oneminspec_sq","lower_spec","upper_spec","rho_sesp","cov_sesp","cov.t","env_total_imputed","live_births_imputed","env_pregrelated","mmr","live_births","refID","mdeathspluslate","ramos...yes.1.","comments","env_total_lifetables","live_births_lifetables","final_mmr","final_pm_before_crisis","final_mmr_before_crisis","env_total_calculated_from_lifetables","live_births_calculated_from_birthsdata","CI.low.postmod","CI.up.postmod","multiplier","pm.adj.postmod","mmr.CI.up.postmod","mmr.CI.low.postmod","mmr.adj.postmod"
"1","AFG",2003.65,2010.65,2007.15,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"AMS 2010",NA,NA,NA,NA,NA,0.394694922,NA,"dhs","pregn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00759514172042195,0.394694922,0.00759514172042195,150658.8,7829250.00000001,0.238582058874669,0.559529677866395,NA,0.36537389543673,0.010767068343933,0.00459105108300118,0.00703091517550508
"2","AFG",2009.146,2016.146,2012.646,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"DHS 2015",NA,NA,NA,NA,NA,0.670592189541746,0.041373213,"dhs","pregn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0119836794929822,0.670592189541746,0.0119836794929822,152224.56,8518301.99999999,0.466409770409302,0.826282172577689,NA,0.620798277490136,0.0147659052422047,0.00833487966031929,0.0110938476517613
"3","AFG",1999,2002,2000.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,FALSE,NA,NA,NA,NA,NA,NA,NA,"RAMOS 2002
",NA,NA,NA,NA,NA,0.892388745656317,NA,"misc","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Study not nationally representative",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1900,NA,NA,NA,NA,NA,62447,2933000,NA,0.892388745656317,NA,62447,2933000,NA,NA,NA,NA,NA,NA,NA
"4","ALB",1987,1988,1987.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,26,630,0.0412698412698413,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,26,NA,630,0.16984126984127,0.577777777777778,107,NA,FALSE,"09B",686,TRUE,0.940594059405941,0.95049504950495,0.93019801980198,630,669,0.94170403587444,630,686,0.918367346938776,0.940594059405941,0.781763826606876,NA,NA,NA,NA,FALSE,3,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000337037037037037,0.0412698412698413,0.000337037037037037,686,84000,0.026984126984127,0.107936507936508,1.5014175019779,0.0619632619863894,0.000881481481481481,0.00022037037037037,0.00050603330622218
"5","ALB",1988,1989,1988.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,28,609,0.0459770114942529,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,28,NA,609,0.160919540229885,0.650246305418719,98,NA,FALSE,"09B",671,TRUE,0.940594059405941,0.95049504950495,0.93019801980198,609,647,0.941267387944359,609,671,0.907600596125186,0.940594059405941,0.789799072642968,NA,NA,NA,NA,FALSE,4,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000371693671236671,0.0459770114942529,0.000371693671236671,671,83000,0.0311986863711002,0.119868637110016,1.50077422739291,0.0690011139031224,0.000969058500009892,0.000252220705482027,0.000557828282277049
"6","ALB",1989,1990,1989.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,34,661,0.0514372163388805,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,34,NA,661,0.167927382753404,0.565809379727685,111,NA,FALSE,"09B",663,TRUE,0.940594059405941,0.95049504950495,0.93019801980198,661,702,0.941595441595442,661,663,0.996983408748115,0.940594059405941,0.783475783475784,NA,NA,NA,NA,FALSE,5,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000415888712593631,0.0514372163388805,0.000415888712593631,663,82000,0.0393343419062027,0.127080181543116,1.50015962998059,0.0771640354301667,0.00102748976052544,0.000318032544924542,0.000623899457197568
"7","ALB",1992,1993,1992.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,10,614,0.0162866449511401,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,10,NA,614,0.162866449511401,0.604234527687296,100,NA,FALSE,"09B",632,TRUE,0.91859243697479,0.930672268907563,0.905987394957983,614,668,0.919161676646707,614,632,0.971518987341772,0.91859243697479,0.769461077844311,NA,NA,NA,NA,FALSE,8,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000133677397521046,0.0162866449511401,0.000133677397521046,632,77000,0.00488599348534202,0.0553745928338762,1.49661769483751,0.0243748810234122,0.000454503151571555,4.01032192563137e-05,0.000200063958529825
"8","ALB",1993,1994,1993.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,16,618,0.0258899676375405,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,16,NA,618,0.0679611650485437,0.608414239482201,42,NA,FALSE,"09B",635,TRUE,0.930830039525692,0.940711462450593,0.920948616600791,618,663,0.932126696832579,618,635,0.973228346456693,0.930830039525692,0.868778280542986,NA,NA,NA,NA,FALSE,9,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000219201725997843,0.0258899676375405,0.000219201725997843,635,75000,0.0129449838187702,0.0776699029126214,1.49538676650434,0.0387155149904038,0.000657605177993527,0.000109600862998921,0.000327791360252086
"9","ALB",1994,1995,1994.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13,517,0.0251450676982592,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,13,NA,517,0.117988394584139,0.617021276595745,61,NA,FALSE,"09B",637,TRUE,0.943862987630828,0.951791944180146,0.935616872819537,517,547,0.945155393053016,517,637,0.811616954474097,0.943862987630828,0.83363802559415,NA,NA,NA,NA,FALSE,10,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000216451461132312,0.0251450676982592,0.000216451461132312,637,74000,0.00967117988394584,0.0793036750483559,1.49345186540643,0.0375529482597362,0.000682654608186523,8.32505619739662e-05,0.000323259838397999
"10","ALB",1995,1996,1995.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,9,606,0.0148514851485149,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,9,NA,606,0.0445544554455446,0.668316831683168,27,NA,FALSE,"09B",626,TRUE,0.944306160547604,0.952084629744866,0.936216552582452,606,641,0.945397815912636,606,626,0.968051118210863,0.944306160547604,0.903276131045242,NA,NA,NA,NA,FALSE,11,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000129125412541255,0.0148514851485149,0.000129125412541255,626,72000,0.0033003300330033,0.0528052805280528,1.49132404923584,0.0221483769688492,0.000459112577924459,2.86945361202787e-05,0.000192567833090272
"11","ALB",1996,1997,1996.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,621,0.0128824476650564,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,8,NA,621,0.0450885668276973,0.692431561996779,28,NA,FALSE,"09B",623,TRUE,0.95868544600939,0.965571205007825,0.951799687010955,621,647,0.959814528593508,621,623,0.996789727126806,0.95868544600939,0.916537867078825,NA,NA,NA,NA,FALSE,12,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000116315433265654,0.0128824476650564,0.000116315433265654,623,69000,0.00322061191626409,0.0483091787439614,1.48656928094814,0.0191506509622949,0.000436182874746202,2.90788583164135e-05,0.000172910949992895
"12","ALB",1997,1998,1997.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,673,0.00833104920728804,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,5,NA,673,0.0356612184249629,0.557206537890045,24,NA,FALSE,"09B",693,TRUE,1,1,1,673,673,1,673,673,1,1,0.964338781575037,NA,NA,NA,NA,FALSE,13,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.92090524631386e-05,0.00742942050520059,7.92090524631386e-05,693,65000,0,0.0356612184249629,1.48476158105101,0.0123696217928267,0.000339055892101954,0,0.000117606557968722
"13","ALB",1998,1999,1998.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,646,0.0123839009287926,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,8,NA,646,0.0541795665634675,0.592879256965944,35,NA,FALSE,"09B",616,TRUE,1,1,1,646,646,1,646,646,1,1,0.945820433436533,NA,NA,NA,NA,FALSE,14,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000125057097903873,0.0123839009287926,0.000125057097903873,616,61000,0.00309597523219814,0.0464396284829721,1.47767284165706,0.0182993540762485,0.000468964117139522,3.12642744759681e-05,0.000184793477229001
"14","ALB",1999,2000,1999.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,622,0.00321543408360129,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,2,NA,622,0.0289389067524116,0.644694533762058,18,NA,FALSE,"09B",607,TRUE,1,1,1,622,622,1,622,622,1,1,0.971061093247588,NA,NA,NA,NA,FALSE,15,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.3651180840448e-05,0.00321543408360129,3.3651180840448e-05,607,58000,0,0.022508038585209,1.47491696548976,0.00474249828131756,0.000235558265883136,0,4.96326975303407e-05
"15","ALB",2000,2001,2000.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8,583,0.0137221269296741,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,8,NA,583,0.039451114922813,0.699828473413379,23,NA,FALSE,"09B",596,TRUE,1,1,1,583,583,1,583,583,1,1,0.960548885077187,NA,NA,NA,NA,FALSE,16,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000148697957274287,0.0137221269296741,0.000148697957274287,596,55000,0.00343053173241852,0.0514579759862779,1.47210222775692,0.0202003736227365,0.000557617339778575,3.71744893185717e-05,0.000218898594166381
"16","ALB",2001,2002,2001.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2,627,0.00318979266347687,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,2,NA,627,0.0382775119617225,0.703349282296651,24,NA,FALSE,"09B",587,TRUE,1,1,1,627,627,1,627,627,1,1,0.961722488038278,NA,NA,NA,NA,FALSE,17,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.67138881070769e-05,0.00318979266347687,3.67138881070769e-05,587,51000,0,0.0223285486443381,1.46362834481531,0.00466867095634866,0.000256997216749539,0,5.37354872818954e-05
"17","ALB",2002,2003,2002.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4,619,0.00646203554119548,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,4,NA,619,0.0468497576736672,0.673667205169628,29,NA,FALSE,"09B",576,TRUE,1,1,1,619,619,1,619,619,1,1,0.953150242326333,NA,NA,NA,NA,FALSE,18,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.75444264943458e-05,0.00646203554119548,7.75444264943458e-05,576,48000,0,0.0323101777059774,1.46113032512075,0.00944187609124881,0.000387722132471729,0,0.000113302513094986
"18","ALB",2003,2004,2003.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,627,0.00159489633173844,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,1,NA,627,0.0717703349282297,0.671451355661882,45,NA,FALSE,"09B",564,TRUE,1,1,1,627,627,1,627,627,1,1,0.92822966507177,NA,NA,NA,NA,FALSE,19,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.95548158934887e-05,0.00159489633173844,1.95548158934887e-05,564,46000,0,0.0175438596491228,1.45883397485864,0.00232668895511746,0.000215102974828375,0,2.85272297975271e-05
"19","ALB",2004,2005,2004.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,586,0.00170648464163823,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,1,NA,586,0.0580204778156997,0.665529010238908,34,NA,FALSE,"09B",554,TRUE,1,1,1,586,586,1,586,586,1,1,0.9419795221843,NA,NA,NA,NA,FALSE,20,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.19858718945949e-05,0.00170648464163823,2.19858718945949e-05,554,43000,0,0.0187713310580205,1.44859858512363,0.00247201123741235,0.000241844590840543,0,3.18487029192196e-05
"20","ALB",2005,2006,2005.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6,594,0.0101010101010101,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,6,NA,594,0.0622895622895623,0.643097643097643,37,NA,FALSE,"09B",538,TRUE,1,1,1,594,594,1,594,594,1,1,0.937710437710438,NA,NA,NA,NA,FALSE,21,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000135858585858586,0.0101010101010101,0.000135858585858586,538,40000,0,0.0420875420875421,1.4470751913766,0.0146169211250161,0.000566077441077441,0,0.000196597589131467
"21","ALB",2006,2007,2006.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,573,0.0087260034904014,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,5,NA,573,0.0645724258289703,0.708551483420593,37,NA,FALSE,"09B",524,TRUE,1,1,1,573,573,1,573,573,1,1,0.93542757417103,NA,NA,NA,NA,FALSE,22,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000120326995499219,0.0087260034904014,0.000120326995499219,524,38000,0,0.0383944153577661,1.44510758622325,0.0126100138413896,0.000529438780196565,0,0.000173885454023372
"22","ALB",2007,2008,2007.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,482,0.0103734439834025,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,5,NA,482,0.0435684647302905,0.688796680497925,21,NA,FALSE,"09B",486,TRUE,1,1,1,482,482,1,482,482,1,1,0.95643153526971,NA,NA,NA,NA,FALSE,23,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.000140041493775934,0.0103734439834025,0.000140041493775934,486,36000,0,0.045643153526971,1.44292122110486,0.014968062459594,0.000616182572614108,0,0.000202068843204519
"23","ALB",2008,2009,2008.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3,502,0.00597609561752988,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,3,NA,502,0.0458167330677291,0.671314741035857,23,NA,FALSE,"09B",468,TRUE,0.986457892509522,0.991112991959374,0.98180279305967,502,508,0.988188976377953,502,502,1,0.986457892509522,0.942913385826772,NA,NA,NA,NA,FALSE,24,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.99089356858281e-05,0.00597609561752988,7.99089356858281e-05,468,35000,0,0.0338645418326693,1.44046414438868,0.00860835146049013,0.000452817302219693,0,0.000115105956671697
"24","ALB",2009,2010,2009.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,428,0,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,0,NA,428,0.0514018691588785,0.705607476635514,22,NA,FALSE,"09B",451,TRUE,0.955954323001631,0.965198477433388,0.946166394779772,428,447,0.957494407158837,428,451,0.9490022172949,0.955954323001631,0.9082774049217,NA,NA,NA,NA,FALSE,25,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,451,35000,0,0.0210280373831776,1.43828227780109,0,0,0,0
"25","ALB",2010,2011,2010.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,346,0,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Albania",4005,0,NA,346,0.0317919075144509,0.73121387283237,11,NA,FALSE,"09B",434,TRUE,0.943089430894309,0.954915003695492,0.930524759793052,346,366,0.945355191256831,346,434,0.797235023041475,0.943089430894309,0.915300546448088,NA,NA,NA,NA,FALSE,26,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,434,35000,0,0.0260115606936416,1.43630613703527,0,0,0,0
"26","DZA",1999,2000,1999.5,7757,697,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"ENMM 1999
",NA,NA,NA,NA,NA,0.089854325,NA,"misc","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,117.41,593643,NA,NA,NA,NA,13922,597000,0.00209539683860972,0.089854325,0.00209539683860972,13922,597000,0.0666415124764504,0.146594777443604,NA,0.0988397576382622,0.00341858038788921,0.00155407560585786,0.00230493652569495
"27","AGO",2009.201,2016.201,2012.701,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,"DHS 2015-2016",NA,NA,NA,NA,NA,0.162150307962175,0.149032232,"dhs","pregn",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.0034207775724058,0.162150307962175,0.0034207775724058,163534.228,7751783,0.104692030389673,0.215687204137246,NA,0.150852689161782,0.00455020998627837,0.00220861837431823,0.00318243919673655
"28","ATG",1985,1986,1985.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1,17,0.0588235294117647,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antigua and Barbuda",2010,1,NA,17,0.117647058823529,0.764705882352941,2,NA,FALSE,"09A",23,TRUE,0.811594202898551,0.898550724637681,0.710144927536232,17,20,0.85,17,23,0.739130434782609,0.811594202898551,0.75,NA,NA,NA,NA,FALSE,1,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.00135294117647059,0.0588235294117647,0.00135294117647059,23,1000,0,0.764705882352941,1.49157540429035,0.0877397296641381,0.0175882352941176,0,0.00201801378227518
"29","ATG",1986,1987,1986.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,23,0,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antigua and Barbuda",2010,0,NA,23,0.130434782608696,0.826086956521739,3,NA,FALSE,"09A",23,TRUE,0.827956989247312,0.903225806451613,0.752688172043011,23,27,0.851851851851852,23,23,1,0.827956989247312,0.740740740740741,NA,NA,NA,NA,FALSE,2,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,23,1000,0,0.391304347826087,1.49127945929734,0,0,0,0
"30","ATG",1988,1989,1988.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,TRUE,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,21,0,NA,"vr","maternal",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Antigua and Barbuda",2010,0,NA,21,0.19047619047619,0.80952380952381,4,NA,FALSE,"09A",24,TRUE,0.777777777777778,0.854700854700855,0.700854700854701,21,27,0.777777777777778,21,24,0.875,0.777777777777778,0.62962962962963,NA,NA,NA,NA,FALSE,4,0.661238,0.057938,0.437235,0.11476,0.315054,0.906461,0.999758,0,0.999517,0,0.996314,0.999993,0.048103,4e-06,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,24,1000,0,0.476190476190476,1.48805073296714,0,0,0,0
